chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000354-001;354;1;ABU BAKAR MENUNAIKAN HAJI;UNLABELED SECTION;572;"Pada bulan Dzul Qi'dah atau Dzul Hijjah tahu 9 H, Rasulullah # mengutus Abu Bakar Ash-Shiddiq agar menjadi pemimpin pelaksanaan manasik haji bagi orang-orang Muslim. Kemudian turun permulaan surat At-Taubah, menggugurkan perjanjian yang pernah dikukuhkan antara beliau dengan orang-orang musyrik. Beliau juga mengutus Ali bin Abu Thalib sebagai wakil beliau, seperti tradisi yang berlaku di kalangan Arab. Akhirnya Ali dapat bertemu Abu Bakar di tengah perjalanan. Abu Bakar bertanya, ""Engkau sebagai pemimpin rombongan ataukah yang dipimpin?"" Ali menjawab, ""Tidak, tetapi akulah orang yang dipimpin."" Kemudian keduanya melanjutkan perjalanan. Abu Bakar bersama orang- orang untuk menunaikan haji. Saat penyembelihan kurban, Ali berdiri dekat jumrah lalu menyerukan adzan seperti yang telah diperintahkan Rasulullah & sebelumnya. Setiap orang yang terikat dalam perjanjian diperintahkan untuk menggugurkan ikatan perjanjiannya dan diberi tempo selama empat bulan Kemudian Abu Bakar mengutus beberapa orang untuk menyampaikan pengumuman, ""Setelah tahun ini tidak boleh ada orang musyrik pun yang menunaikan haji dan tidak boleh ada seorang pun yang thawaf dalam keadaan telanjang."" Pengumuman ini menandai berakhirnya era paganisme di Jazirah Arab dan tidak boleh dilakukan setelah tahun tersebut.";Ali;PERSON;auto;725;728
000354-001;354;1;ABU BAKAR MENUNAIKAN HAJI;UNLABELED SECTION;572;"Pada bulan Dzul Qi'dah atau Dzul Hijjah tahu 9 H, Rasulullah # mengutus Abu Bakar Ash-Shiddiq agar menjadi pemimpin pelaksanaan manasik haji bagi orang-orang Muslim. Kemudian turun permulaan surat At-Taubah, menggugurkan perjanjian yang pernah dikukuhkan antara beliau dengan orang-orang musyrik. Beliau juga mengutus Ali bin Abu Thalib sebagai wakil beliau, seperti tradisi yang berlaku di kalangan Arab. Akhirnya Ali dapat bertemu Abu Bakar di tengah perjalanan. Abu Bakar bertanya, ""Engkau sebagai pemimpin rombongan ataukah yang dipimpin?"" Ali menjawab, ""Tidak, tetapi akulah orang yang dipimpin."" Kemudian keduanya melanjutkan perjalanan. Abu Bakar bersama orang- orang untuk menunaikan haji. Saat penyembelihan kurban, Ali berdiri dekat jumrah lalu menyerukan adzan seperti yang telah diperintahkan Rasulullah & sebelumnya. Setiap orang yang terikat dalam perjanjian diperintahkan untuk menggugurkan ikatan perjanjiannya dan diberi tempo selama empat bulan Kemudian Abu Bakar mengutus beberapa orang untuk menyampaikan pengumuman, ""Setelah tahun ini tidak boleh ada orang musyrik pun yang menunaikan haji dan tidak boleh ada seorang pun yang thawaf dalam keadaan telanjang."" Pengumuman ini menandai berakhirnya era paganisme di Jazirah Arab dan tidak boleh dilakukan setelah tahun tersebut.";Rasulullah;PERSON;auto;805;815
000354-001;354;1;ABU BAKAR MENUNAIKAN HAJI;UNLABELED SECTION;572;"Pada bulan Dzul Qi'dah atau Dzul Hijjah tahu 9 H, Rasulullah # mengutus Abu Bakar Ash-Shiddiq agar menjadi pemimpin pelaksanaan manasik haji bagi orang-orang Muslim. Kemudian turun permulaan surat At-Taubah, menggugurkan perjanjian yang pernah dikukuhkan antara beliau dengan orang-orang musyrik. Beliau juga mengutus Ali bin Abu Thalib sebagai wakil beliau, seperti tradisi yang berlaku di kalangan Arab. Akhirnya Ali dapat bertemu Abu Bakar di tengah perjalanan. Abu Bakar bertanya, ""Engkau sebagai pemimpin rombongan ataukah yang dipimpin?"" Ali menjawab, ""Tidak, tetapi akulah orang yang dipimpin."" Kemudian keduanya melanjutkan perjalanan. Abu Bakar bersama orang- orang untuk menunaikan haji. Saat penyembelihan kurban, Ali berdiri dekat jumrah lalu menyerukan adzan seperti yang telah diperintahkan Rasulullah & sebelumnya. Setiap orang yang terikat dalam perjanjian diperintahkan untuk menggugurkan ikatan perjanjiannya dan diberi tempo selama empat bulan Kemudian Abu Bakar mengutus beberapa orang untuk menyampaikan pengumuman, ""Setelah tahun ini tidak boleh ada orang musyrik pun yang menunaikan haji dan tidak boleh ada seorang pun yang thawaf dalam keadaan telanjang."" Pengumuman ini menandai berakhirnya era paganisme di Jazirah Arab dan tidak boleh dilakukan setelah tahun tersebut.";Abu Bakar;PERSON;auto;963;981
000354-001;354;1;ABU BAKAR MENUNAIKAN HAJI;UNLABELED SECTION;572;"Pada bulan Dzul Qi'dah atau Dzul Hijjah tahu 9 H, Rasulullah # mengutus Abu Bakar Ash-Shiddiq agar menjadi pemimpin pelaksanaan manasik haji bagi orang-orang Muslim. Kemudian turun permulaan surat At-Taubah, menggugurkan perjanjian yang pernah dikukuhkan antara beliau dengan orang-orang musyrik. Beliau juga mengutus Ali bin Abu Thalib sebagai wakil beliau, seperti tradisi yang berlaku di kalangan Arab. Akhirnya Ali dapat bertemu Abu Bakar di tengah perjalanan. Abu Bakar bertanya, ""Engkau sebagai pemimpin rombongan ataukah yang dipimpin?"" Ali menjawab, ""Tidak, tetapi akulah orang yang dipimpin."" Kemudian keduanya melanjutkan perjalanan. Abu Bakar bersama orang- orang untuk menunaikan haji. Saat penyembelihan kurban, Ali berdiri dekat jumrah lalu menyerukan adzan seperti yang telah diperintahkan Rasulullah & sebelumnya. Setiap orang yang terikat dalam perjanjian diperintahkan untuk menggugurkan ikatan perjanjiannya dan diberi tempo selama empat bulan Kemudian Abu Bakar mengutus beberapa orang untuk menyampaikan pengumuman, ""Setelah tahun ini tidak boleh ada orang musyrik pun yang menunaikan haji dan tidak boleh ada seorang pun yang thawaf dalam keadaan telanjang."" Pengumuman ini menandai berakhirnya era paganisme di Jazirah Arab dan tidak boleh dilakukan setelah tahun tersebut.";Jazirah Arab;LOCATION;auto;1234;1246
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Ibrahim;PERSON;auto;99;106
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Ibrahim;PERSON;auto;379;386
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Amr bin Luhay;PERSON;auto;402;415
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Syam;LOCATION;auto;730;734
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Syam;LOCATION;auto;765;769
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Syam;LOCATION;auto;873;877
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Ka'bah;LOCATION;auto;977;983
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Makkah;LOCATION;auto;1018;1024
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Hijaz;LOCATION;auto;1079;1084
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Makkah;LOCATION;auto;1120;1126
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Ka'bah;LOCATION;auto;1168;1174
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Laut Merah;LOCATION;auto;1276;1286
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Qudaid;LOCATION;auto;1296;1302
000010-001;10;1;AGAMA BANGSA ARAB;UNLABELED SECTION;56-64;Mayoritas bangsa Arab mengikuti dakwah Isma’il yaitu tatkala beliau menyeru kepada agama bapaknya, Ibrahim , yang intinya menyembah kepada Allah, mengesakan-Nya, dan memeluk agama-Nya Waktu bergulir sekian lama, hingga banyak di antara mereka yang melalaikan ajaran yang pernah disampaikan kepada mereka. Sekalipun begitu masih ada sisa-sisa tauhid dan beberapa syiar dari agama Ibrahim, hingga muncul Amr bin Luhay, pemimpin Bani Khuza' ah. Dia tumbuh sebagai orang yang dikenal suka berbuat bijak, mengeluarkan sedekah dan respek terhadap urusan-urusan agama, sehingga semua orang mencintainya dan hampir-hampir mereka menganggapnya sebagai salah seorang ulama besar dan wali yang disegani Kemudian dia mengadakan perjalanan ke Syam. Di sana dia melihat penduduk Syam yang menyembah berhala dan menganggap hal itu sebagai sesuatu yang baik serta benar. Sebab menurutnya, Syam adalah tempat para rasul dan kitab Maka dia pulang sambil membawa Hubal dan meletakkannya di dalam Ka'bah Setelah itu dia mengajak penduduk Makkah untuk membuat persekutuan terhadap Allah. Orang-orang Hijaz pun banyak yang mengikuti penduduk Makkah, karena mereka dianggap sebagai pengawas Ka'bah dan penduduk Tanah Berhala mereka yang terdahulu adalah Manat, yang ditempatkan di Musyallal di tepi Laut Merah di dekat Qudaid. Kemudian mereka membuat Lata di Tha'if dan Uzza di Wadi Nakhlah. Inilah tiga berhala yang paling besar.;Tha'if;LOCATION;auto;1336;1342
