bab_id;subbab_id;chunk_id;chunk_index;bab_title;subbab_title;pages;raw_chunk;clean_chunk;notes;word_count;char_count
58;5;058-005-020;20;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;Akhirnya beliau mengirim utusan untuk menemui Abu Bakar, agar dia mengimami orang-orang.;Akhirnya beliau mengirim utusan untuk menemui Abu Bakar, agar dia mengimami orang-orang.;;12;88
58;5;058-005-021;21;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;Maka sejak hari itu Abu Bakar mengimami orang-orang, tepatnya sebanyak 17 shalat selagi beliau masih hidup.;Maka sejak hari itu Abu Bakar mengimami orang-orang, tepatnya sebanyak 17 shalat selagi beliau masih hidup.;;16;107
58;5;058-005-022;22;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;Tiga atau empat kali Aisyah menyarankan agar Nabi & tidak hanya menunjuk Abu Bakar sebagai imam, supaya orang-orang tidak merasa bosan kepadanya.;Tiga atau empat kali Aisyah menyarankan agar Nabi & tidak hanya menunjuk Abu Bakar sebagai imam, supaya orang-orang tidak merasa bosan kepadanya.;;22;145
58;5;058-005-023;23;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;"Tetapi beliau menolaknya, seraya bersabda, ""Kalian sama dengan saudara-saudara Yusuf.";"Tetapi beliau menolaknya, seraya bersabda, ""Kalian sama dengan saudara-saudara Yusuf.";;10;85
58;5;058-005-024;24;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;Suruh Abu Bakar agar dia menjadi imam bagi orang.;Suruh Abu Bakar agar dia menjadi imam bagi orang.;;9;49
58;5;058-005-025;25;KEMBALI KE HARIBAAN ILAHI;Empat Hari Sebelum Wafat;604|605;"orang.""";"orang.""";;1;7
58;6;058-006-001;1;KEMBALI KE HARIBAAN ILAHI;Dua Hari atau Sehari Sebelum Wafat;605;Pada hari Sabtu atau Ahad, Nabi merasakan badannya agak ringan.;Pada hari Sabtu atau Ahad, Nabi merasakan badannya agak ringan.;;10;63
58;6;058-006-002;2;KEMBALI KE HARIBAAN ILAHI;Dua Hari atau Sehari Sebelum Wafat;605;Maka dengan dipapah dua orang laki-laki beliau keluar rumah untuk melaksanakan shalat zhuhur.;Maka dengan dipapah dua orang laki-laki beliau keluar rumah untuk melaksanakan shalat zhuhur.;;13;93
58;6;058-006-003;3;KEMBALI KE HARIBAAN ILAHI;Dua Hari atau Sehari Sebelum Wafat;605;Sementara pada saat yang sama Abu Bakar sedang mengimami orang-orang.;Sementara pada saat yang sama Abu Bakar sedang mengimami orang-orang.;;10;69
58;6;058-006-004;4;KEMBALI KE HARIBAAN ILAHI;Dua Hari atau Sehari Sebelum Wafat;605;Saat melihat kedatangan beliau, Abu Bakar beranjak untuk mundur ke belakang.;Saat melihat kedatangan beliau, Abu Bakar beranjak untuk mundur ke belakang.;;11;76
58;6;058-006-005;5;KEMBALI KE HARIBAAN ILAHI;Dua Hari atau Sehari Sebelum Wafat;605;"Namun beliau memberi isyarat kepada Abu Bakar agar dia tidak usah mundur."""" Beliau bersabda, ""Dudukkan aku di samping Abu Bakar."" Maka keduanya mendudukkan beliau di samping Abu Bakar, lalu Abu Bakar shalat mengikuti shalat beliau dan mengeraskan bacaan takbir agar didengar orang-orang";"Namun beliau memberi isyarat kepada Abu Bakar agar dia tidak usah mundur."""" Beliau bersabda, ""Dudukkan aku di samping Abu Bakar."" Maka keduanya mendudukkan beliau di samping Abu Bakar, lalu Abu Bakar shalat mengikuti shalat beliau dan mengeraskan bacaan takbir agar didengar orang-orang";;42;286
58;7;058-007-001;1;KEMBALI KE HARIBAAN ILAHI;Sehari Sebelum Wafat;605;Sehari sebelum wafat atau pada hari Ahad, Nabi memerdekakan para pembantu laki-lakinya, mensedekahkan tujuh dinar harta beliau yang masih menyisa dan memberikan senjata milik beliau kepada orang-orang Muslim.;Sehari sebelum wafat atau pada hari Ahad, Nabi memerdekakan para pembantu laki-lakinya, mensedekahkan tujuh dinar harta beliau yang masih menyisa dan memberikan senjata milik beliau kepada orang-orang Muslim.;;28;208
58;7;058-007-002;2;KEMBALI KE HARIBAAN ILAHI;Sehari Sebelum Wafat;605;Pada malam sebelumnya Aisyah meminjam minyak lampu pembantu pe- rempuannya.;Pada malam sebelumnya Aisyah meminjam minyak lampu pembantu pe- rempuannya.;;10;75
58;7;058-007-003;3;KEMBALI KE HARIBAAN ILAHI;Sehari Sebelum Wafat;605;Sementara baju besi beliau digadaikan kepada seorang Yahudi seharga 30 sha' gandum.;Sementara baju besi beliau digadaikan kepada seorang Yahudi seharga 30 sha' gandum.;;12;83
58;8;058-008-001;1;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Anas bin Malik meriwayatkan, bahwa tatkala orang-orang Muslim sedang melaksanakan shalat subuh pada hari Senin, sementara Abu Bakar menjadi imam, Rasulullah @ tidak menampakkan diri kepada mereka.;Anas bin Malik meriwayatkan, bahwa tatkala orang-orang Muslim sedang melaksanakan shalat subuh pada hari Senin, sementara Abu Bakar menjadi imam, Rasulullah @ tidak menampakkan diri kepada mereka.;;27;196
58;8;058-008-002;2;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Beliau hanya menyibak tabir kamar Aisyah dan memandangi mereka yang sedang berbaris dalam shaf-shaf shalat.;Beliau hanya menyibak tabir kamar Aisyah dan memandangi mereka yang sedang berbaris dalam shaf-shaf shalat.;;15;107
58;8;058-008-003;3;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Kemudian beliau tersenyum.;Kemudian beliau tersenyum.;;3;26
58;8;058-008-004;4;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Abu Bakar mundur ke belakang hendak berdiri sejajar dengan shaf, karena dia mengira Rasulullah @ akan keluar untuk shalat dan menjadi imam.;Abu Bakar mundur ke belakang hendak berdiri sejajar dengan shaf, karena dia mengira Rasulullah @ akan keluar untuk shalat dan menjadi imam.;;22;139
58;8;058-008-005;5;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Anas menuturkan, orang-orang Muslim bermaksud hendak menghentikan shalat karena merasa gembira dengan keadaan Rasulullah.;Anas menuturkan, orang-orang Muslim bermaksud hendak menghentikan shalat karena merasa gembira dengan keadaan Rasulullah.;;14;121
58;8;058-008-006;6;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Namun beliau memberi isyarat dengan tangan agar mereka menyelesaikan shalat.;Namun beliau memberi isyarat dengan tangan agar mereka menyelesaikan shalat.;;10;76
58;8;058-008-007;7;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Kemudian beliau masuk ke bilik dan menurunkan tabir.;Kemudian beliau masuk ke bilik dan menurunkan tabir.;;8;52
58;8;058-008-008;8;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Setelah itu Rasulullah @ tidak mendapatkan waktu shalat berikutnya.;Setelah itu Rasulullah @ tidak mendapatkan waktu shalat berikutnya.;;9;67
58;8;058-008-009;9;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Waktu dhuha semakin beranjak, Nabi memanggil putrinya, Fathimah Lalu beliau membisikan sesuatu kepadanya hingga dia menangis.;Waktu dhuha semakin beranjak, Nabi memanggil putrinya, Fathimah Lalu beliau membisikan sesuatu kepadanya hingga dia menangis.;;16;125
58;8;058-008-010;10;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Kemudian beliau mendoakan Fathimah.;Kemudian beliau mendoakan Fathimah.;;4;35
58;8;058-008-011;11;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Setelah itu beliau membisikan sesuatu kepadanya hingga dia tersenyum.;Setelah itu beliau membisikan sesuatu kepadanya hingga dia tersenyum.;;9;69
58;8;058-008-012;12;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Di kemudian hari kami menanyakan kejadian ini kepada Fathimah.;Di kemudian hari kami menanyakan kejadian ini kepada Fathimah.;;9;62
58;8;058-008-013;13;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;"Dia menjawab, ""Nabi @ membisiki aku bahwa beliau akan meninggal dunia, lalu aku pun menangis.";"Dia menjawab, ""Nabi @ membisiki aku bahwa beliau akan meninggal dunia, lalu aku pun menangis.";;15;93
58;8;058-008-014;14;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Kemudian beliau membisiki aku lagi, berisi kabar gembira bahwa akulah anggota keluarga beliau y ang pertama kali akan menyusul beliau.;Kemudian beliau membisiki aku lagi, berisi kabar gembira bahwa akulah anggota keluarga beliau y ang pertama kali akan menyusul beliau.;;20;134
58;8;058-008-015;15;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Maka aku pun tersenyum.;Maka aku pun tersenyum.;;4;23
58;8;058-008-016;16;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Nabi @ juga mengabarkan kepada Fathimah bahwa dia adalah pemimpin wanita semesta alam.;Nabi @ juga mengabarkan kepada Fathimah bahwa dia adalah pemimpin wanita semesta alam.;;13;86
58;8;058-008-017;17;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Fathimah bisa melihat penderitaan yang amat berat pada diri Rasulullah @.;Fathimah bisa melihat penderitaan yang amat berat pada diri Rasulullah @.;;11;73
58;8;058-008-018;18;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;"Maka dia berkata, ""Alangkah menderitanya engkau wahai ayah!' Beliau menjawab, ""Tidak ada penderitaan atas ayahmu setelah hari ini."" Kemudian beliau memanggil Hasan dan Husain lalu memeluk keduanya dan memberikan nasihat yang baik-baik.";"Maka dia berkata, ""Alangkah menderitanya engkau wahai ayah!' Beliau menjawab, ""Tidak ada penderitaan atas ayahmu setelah hari ini."" Kemudian beliau memanggil Hasan dan Husain lalu memeluk keduanya dan memberikan nasihat yang baik-baik.";;32;235
58;8;058-008-019;19;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Beliau juga memanggil para istri beliau, memberi nasihat dan peringatan kepada mereka.;Beliau juga memanggil para istri beliau, memberi nasihat dan peringatan kepada mereka.;;12;86
58;8;058-008-020;20;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;Rasa sakit beliau semakin bertambah berat.;Rasa sakit beliau semakin bertambah berat.;;6;42
58;8;058-008-021;21;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;"Ditambah lagi pengaruh racun yang disusupkan dalam daging oleh wanita Yahudi yang beliau makan sewaktu di Khaibar, hingga beliau bersabda, ""Wahai Aisyah, aku masih merasakan sakit karena makanan yang sempat kucicipi di Khaibar.";"Ditambah lagi pengaruh racun yang disusupkan dalam daging oleh wanita Yahudi yang beliau makan sewaktu di Khaibar, hingga beliau bersabda, ""Wahai Aisyah, aku masih merasakan sakit karena makanan yang sempat kucicipi di Khaibar.";;33;227
58;8;058-008-022;22;KEMBALI KE HARIBAAN ILAHI;Hari Terakhir dari Kehidupan Rasulullah;606|607;"Inilah bagiku untuk merasakan bagaimana terputusnya nadiku karena racun tersebut."" Beliau juga memberikan nasihat kepada orang-orang, Shalat, shalat dan budak-budak yang kalian miliki."" Beliau menyampaikan wasiat ini hingga beberapa kali, maksudnya perintah untuk memperhatikan dua hal ini.";"Inilah bagiku untuk merasakan bagaimana terputusnya nadiku karena racun tersebut."" Beliau juga memberikan nasihat kepada orang-orang, Shalat, shalat dan budak-budak yang kalian miliki."" Beliau menyampaikan wasiat ini hingga beberapa kali, maksudnya perintah untuk memperhatikan dua hal ini.";;37;290
58;9;058-009-001;1;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Tibalah detik-detik terakhir dari hidup beliau.;Tibalah detik-detik terakhir dari hidup beliau.;;6;47
58;9;058-009-002;2;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Aisyah menarik tubuh beliau ke pangkuannya.;Aisyah menarik tubuh beliau ke pangkuannya.;;6;43
58;9;058-009-003;3;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Tentang hal ini dia pernah berkata, ""Sesungguhnya di antara nikmat Allah yang dilimpahkan kepadaku, bahwa Rasulullah meninggal dunia di rumahku, pada hari giliranku, berada dalam rengkuhan dadaku, bahwa Allah menyatukan antara ludahku dan ludah beliau saat wafat."" Abdurrahman bin Abu Bakar masuk sambil memegang siwak.";"Tentang hal ini dia pernah berkata, ""Sesungguhnya di antara nikmat Allah yang dilimpahkan kepadaku, bahwa Rasulullah meninggal dunia di rumahku, pada hari giliranku, berada dalam rengkuhan dadaku, bahwa Allah menyatukan antara ludahku dan ludah beliau saat wafat."" Abdurrahman bin Abu Bakar masuk sambil memegang siwak.";;45;319
58;9;058-009-004;4;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Saat itu aku merengkuh tubuh beliau.;Saat itu aku merengkuh tubuh beliau.;;6;36
58;9;058-009-005;5;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Kulihat beliau melirik ke siwak di tangan Abdurrahman.;Kulihat beliau melirik ke siwak di tangan Abdurrahman.;;8;54
58;9;058-009-006;6;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Karena aku tahu beliau amat suka kepada siwak, maka aku bertanya, ""Apakah aku boleh mengambil siwak itu untuk engkau?"" Beliau mengiyakan dengan isyarat kepala.";"Karena aku tahu beliau amat suka kepada siwak, maka aku bertanya, ""Apakah aku boleh mengambil siwak itu untuk engkau?"" Beliau mengiyakan dengan isyarat kepala.";;24;159
58;9;058-009-007;7;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Maka aku menyerahkannya kepada beliau dan menggosokannya ke mulut beliau.;Maka aku menyerahkannya kepada beliau dan menggosokannya ke mulut beliau.;;10;73
58;9;058-009-008;8;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Rupanya gosokanku terlalu keras bagi beliau.;Rupanya gosokanku terlalu keras bagi beliau.;;6;44
58;9;058-009-009;9;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Aku bertanya, ""Apakah aku harus memelankannya?"" Beliau mengiyakan dengan isyarat kepala.";"Aku bertanya, ""Apakah aku harus memelankannya?"" Beliau mengiyakan dengan isyarat kepala.";;11;88
58;9;058-009-010;10;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Maka aku menggosok dengan pelan-pelan sekali.;Maka aku menggosok dengan pelan-pelan sekali.;;6;45
58;9;058-009-011;11;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Di dekat tangan beliau saat itu ada bejana berisi air.;Di dekat tangan beliau saat itu ada bejana berisi air.;;10;54
58;9;058-009-012;12;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Beliau mencelupkan kedua tangan ke dalam air lalu mengusapkannya ke wajah, sambil bersabda, ""Tiada Ilah selain Allah.";"Beliau mencelupkan kedua tangan ke dalam air lalu mengusapkannya ke wajah, sambil bersabda, ""Tiada Ilah selain Allah.";;17;117
58;9;058-009-013;13;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Sesungguhnya kematian itu ada sekaratnya."" Seusai bersiwak beliau mengangkat tangan atau jari-jari, mengarahkan pandangan ke arah langit-langit rumah dan kedua bibir beliau bergerak-gerak Aisyah masih sempat mendengar sabda beliau pada saat-saat itu, ""Bersama orang-orang yang Engkau beri nikmat atas mereka dari para nabi, shiddiqin, syuhada, dan shalihin.";"Sesungguhnya kematian itu ada sekaratnya."" Seusai bersiwak beliau mengangkat tangan atau jari-jari, mengarahkan pandangan ke arah langit-langit rumah dan kedua bibir beliau bergerak-gerak Aisyah masih sempat mendengar sabda beliau pada saat-saat itu, ""Bersama orang-orang yang Engkau beri nikmat atas mereka dari para nabi, shiddiqin, syuhada, dan shalihin.";;47;357
58;9;058-009-014;14;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;"Ya Allah, ampunilah dosaku dan rahmatilah aku Pertemukanlah aku dengan Kekasih Yang Mahatinggi ya Allah, Kekasih Yang Mahatinggi."" Kalimat yang terakhir ini diulang sampai tiga kali yang disusul dengan tangan beliau yang melemah.";"Ya Allah, ampunilah dosaku dan rahmatilah aku Pertemukanlah aku dengan Kekasih Yang Mahatinggi ya Allah, Kekasih Yang Mahatinggi."" Kalimat yang terakhir ini diulang sampai tiga kali yang disusul dengan tangan beliau yang melemah.";;33;229
58;9;058-009-015;15;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Inna Lillahi wa inna ilaihi raji un.;Inna Lillahi wa inna ilaihi raji un.;;7;36
58;9;058-009-016;16;KEMBALI KE HARIBAAN ILAHI;Detik-Detik Terakhir;607;Beliau telah berpulang Kepada kekasih Yang Mahatinggi Hal ini terjadi selagi waktu dhuha sudah terasa panas, pada hari Senin tanggal 12 Rabi'ul Awwal 11 H, dalam usia 63 tahun lebih empat hari.;Beliau telah berpulang Kepada kekasih Yang Mahatinggi Hal ini terjadi selagi waktu dhuha sudah terasa panas, pada hari Senin tanggal 12 Rabi'ul Awwal 11 H, dalam usia 63 tahun lebih empat hari.;;32;193
58;10;058-010-001;1;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;Kabar kesedihan langsung menyebar.;Kabar kesedihan langsung menyebar.;;4;34
58;10;058-010-002;2;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;Seluruh pelosok Madinah seakan berubah menjadi muram.;Seluruh pelosok Madinah seakan berubah menjadi muram.;;7;53
58;10;058-010-003;3;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;"Anas menuturkan, ""Aku tidak pernah melihat suatu hari yang lebih baik selain dari hari saat Rasulullah @ masuk ke tempat kami.";"Anas menuturkan, ""Aku tidak pernah melihat suatu hari yang lebih baik selain dari hari saat Rasulullah @ masuk ke tempat kami.";;21;126
58;10;058-010-004;4;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;"dan tidak kulihat hari yang lebih buruk dan lebih muram selain dari saat Rasulullah @ meninggal dunia."" Setelah beliau meninggal, Fathimah berkata, ""Wahai ayah, Rabb telah memenuhi doamu.";"dan tidak kulihat hari yang lebih buruk dan lebih muram selain dari saat Rasulullah @ meninggal dunia."" Setelah beliau meninggal, Fathimah berkata, ""Wahai ayah, Rabb telah memenuhi doamu.";;28;187
58;10;058-010-005;5;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;Wahai ayah, surga firdaus tempat kembalimu.;Wahai ayah, surga firdaus tempat kembalimu.;;6;43
58;10;058-010-006;6;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;Wahai ayah.;Wahai ayah.;;2;11
58;10;058-010-007;7;KEMBALI KE HARIBAAN ILAHI;Para Sahabat Dirundung Kesedihan;607|608;kepada Jibril kami mengabarkan wafatmu.272;kepada Jibril kami mengabarkan wafatmu.272;;5;42
58;11;058-011-001;1;KEMBALI KE HARIBAAN ILAHI;Sikap Umar bin Al-Khatthab;608;"Setelah mendengar kabar kematian beliau, Umar hanya berdiri mematung Seperti tidak sadar dia berkata, ""Sesungguhnya beberapa orang munafik beranggapan bahwa Rasulullah akan meninggal dunia.";"Setelah mendengar kabar kematian beliau, Umar hanya berdiri mematung Seperti tidak sadar dia berkata, ""Sesungguhnya beberapa orang munafik beranggapan bahwa Rasulullah akan meninggal dunia.";;24;189
58;11;058-011-002;2;KEMBALI KE HARIBAAN ILAHI;Sikap Umar bin Al-Khatthab;608;Sesungguhnya beliau tidak meninggal dunia, tetapi pergi ke hadapan Rabbnya seperti yang dilakukan Musa bin Imran yang pergi dari kaumnya selama 40 hari, lalu kembali lagi kepada mereka setelah beliau dianggap meninggal dunia.;Sesungguhnya beliau tidak meninggal dunia, tetapi pergi ke hadapan Rabbnya seperti yang dilakukan Musa bin Imran yang pergi dari kaumnya selama 40 hari, lalu kembali lagi kepada mereka setelah beliau dianggap meninggal dunia.;;33;225
58;11;058-011-003;3;KEMBALI KE HARIBAAN ILAHI;Sikap Umar bin Al-Khatthab;608;Demi Allah.;Demi Allah.;;2;11
58;11;058-011-004;4;KEMBALI KE HARIBAAN ILAHI;Sikap Umar bin Al-Khatthab;608;Rasulullah @ benar-benar akan kembali.;Rasulullah @ benar-benar akan kembali.;;5;38
58;11;058-011-005;5;KEMBALI KE HARIBAAN ILAHI;Sikap Umar bin Al-Khatthab;608;"Maka tangan dan kaki orang-orang yang beranggapan bahwa beliau meninggal dunia, hendaknya dipotong.""";"Maka tangan dan kaki orang-orang yang beranggapan bahwa beliau meninggal dunia, hendaknya dipotong.""";;13;100
58;12;058-012-001;1;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Dari tempat tinggalnya di dataran tinggi Madinah.;Dari tempat tinggalnya di dataran tinggi Madinah.;;7;49
58;12;058-012-002;2;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Abu Bakar memacu kuda, lalu turun dan masuk masjid tanpa berbicara dengan siapa pun.;Abu Bakar memacu kuda, lalu turun dan masuk masjid tanpa berbicara dengan siapa pun.;;14;84
58;12;058-012-003;3;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Dia masuk dan menemui Aisyah lalu mendekati jasad Rasulullah @ yang diselubungi kain berwarna hitam.;Dia masuk dan menemui Aisyah lalu mendekati jasad Rasulullah @ yang diselubungi kain berwarna hitam.;;15;100
58;12;058-012-004;4;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Dia menyibak kain itu lalu menutupnya kembali, memeluk jasad beliau sambil menangis.;Dia menyibak kain itu lalu menutupnya kembali, memeluk jasad beliau sambil menangis.;;12;84
58;12;058-012-005;5;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Kemudian dia berkata, ""Demi ayah dan ibuku sebagai tebusanmu.";"Kemudian dia berkata, ""Demi ayah dan ibuku sebagai tebusanmu.";;9;61
58;12;058-012-006;6;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Allah tidak akan menghimpun dua kematian pada diri engkau.;Allah tidak akan menghimpun dua kematian pada diri engkau.;;9;58
58;12;058-012-007;7;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Kalau memang kematian ini sudah ditetapkan atas engkau, berarti memang engkau sudah meninggal dunia."" Kemudian Abu Bakar keluar rumah, yang saat itu Umar sedang berbicara di hadapan orang-orang.";"Kalau memang kematian ini sudah ditetapkan atas engkau, berarti memang engkau sudah meninggal dunia."" Kemudian Abu Bakar keluar rumah, yang saat itu Umar sedang berbicara di hadapan orang-orang.";;28;194
58;12;058-012-008;8;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Dia berkata, ""Duduklah wahai Umar!"" Umar tidak mau duduk.";"Dia berkata, ""Duduklah wahai Umar!"" Umar tidak mau duduk.";;9;57
58;12;058-012-009;9;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Orang-orang beralih ke Abu Bakar dan meningalkan Umar.;Orang-orang beralih ke Abu Bakar dan meningalkan Umar.;;8;54
58;12;058-012-010;10;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Abu Bakar berkata, Barangsiapa di antara kalian ada yang menyembah Muhammad, maka sesungguhnya Muhammad telah meninggal dunia.;Abu Bakar berkata, Barangsiapa di antara kalian ada yang menyembah Muhammad, maka sesungguhnya Muhammad telah meninggal dunia.;;17;126
58;12;058-012-011;11;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Tetapi barangsiapa di antara kalian menyembah Allah, maka sesungguhnya Allah itu Mahahidup dan tidak meninggal.;Tetapi barangsiapa di antara kalian menyembah Allah, maka sesungguhnya Allah itu Mahahidup dan tidak meninggal.;;15;111
58;12;058-012-012;12;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Allah berfirman, 9I EG 86I jJ1 aC o EE K Jg5 Y!z L at a J a l J ml 272 Sirah Nabawiyah, Ibnu Hisyam, 2/655 g1EE:O1ns JTB ""Muhammad itu tidak lain hanyalah seorang rasul, sungguh telah berlalu sebelumnya beberapa orang rasul.";"Allah berfirman, 9I EG 86I jJ1 aC o EE K Jg5 Y!z L at a J a l J ml 272 Sirah Nabawiyah, Ibnu Hisyam, 2/655 g1EE:O1ns JTB ""Muhammad itu tidak lain hanyalah seorang rasul, sungguh telah berlalu sebelumnya beberapa orang rasul.";;42;224
58;12;058-012-013;13;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Apakah jika dia wafat atau dibunuh, kamu berbalik ke belakang (murtad)?;Apakah jika dia wafat atau dibunuh, kamu berbalik ke belakang (murtad)?;;11;71
58;12;058-012-014;14;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Barangsiapa yang berbalik ke belakang, maka ia tidak dapat mendatangkan mudharat kepada Allah sedikit pun, dan Allah akan memberi balasan kepada orang-orang yang bersyukur.;Barangsiapa yang berbalik ke belakang, maka ia tidak dapat mendatangkan mudharat kepada Allah sedikit pun, dan Allah akan memberi balasan kepada orang-orang yang bersyukur.;;24;172
58;12;058-012-015;15;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;""" (Ali Imran: 144) Ibnu Abbas menuturkan, ""Demi Allah, seakan-akan mereka tidak tahu bahwa Allah telah menurunkan ayat ini hingga saat Abu Bakar membacakanny a.";""" (Ali Imran: 144) Ibnu Abbas menuturkan, ""Demi Allah, seakan-akan mereka tidak tahu bahwa Allah telah menurunkan ayat ini hingga saat Abu Bakar membacakanny a.";;25;160
58;12;058-012-016;16;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;Maka semua orang mempelajari ayat ini.;Maka semua orang mempelajari ayat ini.;;6;38
58;12;058-012-017;17;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Tak seorang pun di antara mereka yang mendengarnya melainkan membacanya."" Ibnul Musayyab menuturkan, bahwa Umar berkata, ""Demi Allah setelah mendengar Abu Bakar membacakan ayat tersebut, aku pun menjadi linglung, hingga aku tak kuasa mengangkat kedua kakiku, hingga aku terduduk ke tanah saat mendengarnya.";"Tak seorang pun di antara mereka yang mendengarnya melainkan membacanya."" Ibnul Musayyab menuturkan, bahwa Umar berkata, ""Demi Allah setelah mendengar Abu Bakar membacakan ayat tersebut, aku pun menjadi linglung, hingga aku tak kuasa mengangkat kedua kakiku, hingga aku terduduk ke tanah saat mendengarnya.";;43;306
58;12;058-012-018;18;KEMBALI KE HARIBAAN ILAHI;Sikap Abu Bakar;608|609;"Kini aku sudah tahu bahwa Nabi & memang sudah meninggal dunia.""";"Kini aku sudah tahu bahwa Nabi & memang sudah meninggal dunia.""";;11;63
