text_id,id,token,predicted_label,halaman
000339-005,000339-005.027,itu,O,553-557
000339-005,000339-005.028,pula,O,553-557
000339-005,000339-005.029,Hari,O,553-557
000339-005,000339-005.030,berikutnya,O,553-557
000339-005,000339-005.031,dia,O,553-557
000339-005,000339-005.032,berkata,O,553-557
000339-005,000339-005.033,seperti,O,553-557
000339-005,000339-005.034,itu,O,553-557
000339-005,000339-005.035,"lagi,",O,553-557
000339-005,000339-005.036,lalu,O,553-557
000339-005,000339-005.037,beliau,O,553-557
000339-005,000339-005.038,membebaskannya,O,553-557
000339-005,000339-005.039,Saat,O,553-557
000339-005,000339-005.040,itu,O,553-557
000339-005,000339-005.041,di,O,553-557
000339-005,000339-005.042,samping,O,553-557
000339-005,000339-005.043,beliau,O,553-557
000339-005,000339-005.044,ada,O,553-557
000339-005,000339-005.045,seorang,O,553-557
000339-005,000339-005.046,laki-laki,O,553-557
000339-005,000339-005.047,yang,O,553-557
000339-005,000339-005.048,berkata,O,553-557
000339-005,000339-005.049,kepada,O,553-557
000339-005,000339-005.050,saudari,O,553-557
000339-005,000339-005.051,"Adi,",O,553-557
000339-005,000339-005.052,"""Mintalah",O,553-557
000339-005,000339-005.053,orang,O,553-557
000339-005,000339-005.054,yang,O,553-557
000339-005,000339-005.055,mengantarkan,O,553-557
000339-005,000339-005.056,dirimu,O,553-557
000339-005,000339-005.057,kepada,O,553-557
000339-005,000339-005.058,"beliau.""",O,553-557
000339-005,000339-005.059,Setelah,O,553-557
000339-005,000339-005.060,dia,O,553-557
000339-005,000339-005.061,"memintanya,",O,553-557
000339-005,000339-005.062,maka,O,553-557
000339-005,000339-005.063,beliau,O,553-557
000339-005,000339-005.064,memenuhi,O,553-557
000339-005,000339-005.065,permintaannya.,O,553-557
000339-005,000339-005.066,Wanita,O,553-557
000339-005,000339-005.067,itu,O,553-557
000339-005,000339-005.068,menemui,O,553-557
000339-005,000339-005.069,Adi,B_PERSON,553-557
000339-005,000339-005.070,bin,I_PERSON,553-557
000339-005,000339-005.071,Hatim,I_PERSON,553-557
000339-005,000339-005.072,di,O,553-557
000339-005,000339-005.073,Syam.,B_LOCATION,553-557
000339-005,000339-005.074,Setelah,O,553-557
000339-005,000339-005.075,"bertemu,",O,553-557
000339-005,000339-005.076,dia,O,553-557
000339-005,000339-005.077,banyak,O,553-557
000339-005,000339-005.078,bercerita,O,553-557
000339-005,000339-005.079,tentang,O,553-557
000339-005,000339-005.080,diri,O,553-557
000339-005,000339-005.081,Rasulullah,B_PERSON,553-557
000339-005,000339-005.082,",",O,553-557
000339-005,000339-005.083,lalu,O,553-557
000339-005,000339-005.084,beliau,O,553-557
000339-005,000339-005.085,"berkata,",O,553-557
000339-005,000339-005.086,"""Beliau",O,553-557
000339-005,000339-005.087,telah,O,553-557
000339-005,000339-005.088,melakukan,O,553-557
000339-005,000339-005.089,sesuatu,O,553-557
000339-005,000339-005.090,yang,O,553-557
000339-005,000339-005.091,tidak,O,553-557
000339-005,000339-005.092,pernah,O,553-557
000339-005,000339-005.093,dilakukan,O,553-557
000339-005,000339-005.094,ayahmu.,O,553-557
000339-005,000339-005.095,Temuilah,O,553-557
000339-005,000339-005.096,"dia,",O,553-557
000339-005,000339-005.097,tak,O,553-557
000339-005,000339-005.098,peduli,O,553-557
000339-005,000339-005.099,apakah,O,553-557
000339-005,000339-005.100,engkau,O,553-557
000339-005,000339-005.101,suka,O,553-557
000339-005,000339-005.102,atau,O,553-557
000339-005,000339-005.103,"tidak.""",O,553-557
000339-005,000339-005.104,Sesuai,O,553-557
000339-005,000339-005.105,saran,O,553-557
000339-005,000339-005.106,"saudarinya,",O,553-557
000339-005,000339-005.107,Adi,B_PERSON,553-557
000339-005,000339-005.108,bin,I_PERSON,553-557
000339-005,000339-005.109,Hatim,I_PERSON,553-557
000339-005,000339-005.110,menemui,O,553-557
000339-005,000339-005.111,Rasulullah,B_PERSON,553-557
000339-005,000339-005.112,tanpa,O,553-557
000339-005,000339-005.113,seorang,O,553-557
000339-005,000339-005.114,pun,O,553-557
000339-005,000339-005.115,yang,O,553-557
000339-005,000339-005.116,memberinya,O,553-557
000339-005,000339-005.117,perlindungan,O,553-557
000339-005,000339-005.118,dan,O,553-557
000339-005,000339-005.119,tanpa,O,553-557
000339-005,000339-005.120,selembar,O,553-557
000339-005,000339-005.121,surat,O,553-557
000339-005,000339-005.122,Dia,O,553-557
000339-005,000339-005.123,datang,O,553-557
000339-005,000339-005.124,dan,O,553-557
000339-005,000339-005.125,langsung,O,553-557
000339-005,000339-005.126,menuju,O,553-557
000339-005,000339-005.127,rumah,O,553-557
000339-005,000339-005.128,beliau.,O,553-557
000339-005,000339-005.129,Setelah,O,553-557
000339-005,000339-005.130,Adi,O,553-557
000339-005,000339-005.131,"duduk,",O,553-557
000339-005,000339-005.132,beliau,O,553-557
000339-005,000339-005.133,menyampaikan,O,553-557
000339-005,000339-005.134,pujian,O,553-557
000339-005,000339-005.135,kepada,O,553-557
000339-005,000339-005.136,"Allah,",O,553-557
000339-005,000339-005.137,kemudian,O,553-557
000339-005,000339-005.138,mengajukan,O,553-557
000339-005,000339-005.139,"pertanyaan,",O,553-557
000339-005,000339-005.140,Apa,O,553-557
000339-005,000339-005.141,alasanmu,O,553-557
000339-005,000339-005.142,melarikan,O,553-557
000339-005,000339-005.143,diri?,O,553-557
000339-005,000339-005.144,Apakah,O,553-557
000339-005,000339-005.145,engkau,O,553-557
000339-005,000339-005.146,melarikan,O,553-557
000339-005,000339-005.147,diri,O,553-557
000339-005,000339-005.148,untuk,O,553-557
000339-005,000339-005.149,mengatakan,O,553-557
000339-005,000339-005.150,tiada,O,553-557
000339-005,000339-005.151,Ilah,O,553-557
000339-005,000339-005.152,selain,O,553-557
000339-005,000339-005.153,Allah?,O,553-557
000339-005,000339-005.154,Apakah,O,553-557
000339-005,000339-005.155,engkau,O,553-557
000339-005,000339-005.156,memang,O,553-557
000339-005,000339-005.157,mengetahui,O,553-557
000339-005,000339-005.158,ada,O,553-557
000339-005,000339-005.159,Ilah,O,553-557
000339-005,000339-005.160,selain,O,553-557
000339-005,000339-005.161,"Allah?""",O,553-557
000339-005,000339-005.162,"""Tidak,""",O,553-557
000339-005,000339-005.163,jawab,O,553-557
000339-005,000339-005.164,Adi,B_PERSON,553-557
000339-005,000339-005.165,bin,I_PERSON,553-557
000339-005,000339-005.166,Hatim.,I_PERSON,553-557
000339-005,000339-005.167,Lalu,O,553-557
000339-005,000339-005.168,dia,O,553-557
000339-005,000339-005.169,mengucapkan,O,553-557
000339-005,000339-005.170,sepatah,O,553-557
000339-005,000339-005.171,dua,O,553-557
000339-005,000339-005.172,patah,O,553-557
000339-005,000339-005.173,kata.,O,553-557
000339-005,000339-005.174,"""Engkau",O,553-557
000339-005,000339-005.175,melarikan,O,553-557
000339-005,000339-005.176,diri,O,553-557
000339-005,000339-005.177,hanya,O,553-557
000339-005,000339-005.178,karena,O,553-557
000339-005,000339-005.179,dikatakan,O,553-557
000339-005,000339-005.180,bahwa,O,553-557
000339-005,000339-005.181,Allah,O,553-557
000339-005,000339-005.182,adalah,O,553-557
000339-005,000339-005.183,Mahabesar.,O,553-557
000339-005,000339-005.184,Apakah,O,553-557
000339-005,000339-005.185,engkau,O,553-557
000339-005,000339-005.186,mengetahui,O,553-557
000339-005,000339-005.187,ada,O,553-557
000339-005,000339-005.188,sesuatu,O,553-557
000339-005,000339-005.189,yang,O,553-557
000339-005,000339-005.190,lebih,O,553-557
000339-005,000339-005.191,besar,O,553-557
000339-005,000339-005.192,dari,O,553-557
000339-005,000339-005.193,"Allah?""",O,553-557
000339-005,000339-005.194,tanya,O,553-557
000339-005,000339-005.195,beliau.,O,553-557
000339-005,000339-005.196,"""Tidak,""",O,553-557
000339-005,000339-005.197,jawab,O,553-557
000339-005,000339-005.198,Adi.,O,553-557
000339-006,000339-006.001,"""Tidak,""",O,553-557
000339-006,000339-006.002,jawab,O,553-557
000339-006,000339-006.003,Adi.,O,553-557
000339-006,000339-006.004,Beliau,O,553-557
000339-006,000339-006.005,"bersabda,",O,553-557
000339-006,000339-006.006,"""Sesungguhnya",O,553-557
000339-006,000339-006.007,orang-orang,O,553-557
000339-006,000339-006.008,Yahudi,O,553-557
000339-006,000339-006.009,adalah,O,553-557
000339-006,000339-006.010,mereka,O,553-557
000339-006,000339-006.011,yang,O,553-557
000339-006,000339-006.012,mendapat,O,553-557
000339-006,000339-006.013,murka,O,553-557
000339-006,000339-006.014,dan,O,553-557
000339-006,000339-006.015,orang-orang,O,553-557
000339-006,000339-006.016,Nashrani,O,553-557
000339-006,000339-006.017,adalah,O,553-557
000339-006,000339-006.018,mereka,O,553-557
000339-006,000339-006.019,yang,O,553-557
000339-006,000339-006.020,"sesat.""",O,553-557
000339-006,000339-006.021,"""Aku",O,553-557
000339-006,000339-006.022,adalah,O,553-557
000339-006,000339-006.023,orang,O,553-557
000339-006,000339-006.024,Muslim,O,553-557
000339-006,000339-006.025,yang,O,553-557
000339-006,000339-006.026,"lurus,""",O,553-557
000339-006,000339-006.027,kata,O,553-557
000339-006,000339-006.028,Adi,B_PERSON,553-557
000339-006,000339-006.029,bin,I_PERSON,553-557
000339-006,000339-006.030,Hatim,I_PERSON,553-557
000339-006,000339-006.031,dan,O,553-557
000339-006,000339-006.032,seketika,O,553-557
000339-006,000339-006.033,itu,O,553-557
000339-006,000339-006.034,wajahnya,O,553-557
000339-006,000339-006.035,berseri-seri.,O,553-557
000339-006,000339-006.036,Rasulullah,B_PERSON,553-557
000339-006,000339-006.037,memerintahkan,O,553-557
000339-006,000339-006.038,agar,O,553-557
000339-006,000339-006.039,dia,O,553-557
000339-006,000339-006.040,menginap,O,553-557
000339-006,000339-006.041,di,O,553-557
000339-006,000339-006.042,salah,O,553-557
000339-006,000339-006.043,satu,O,553-557
000339-006,000339-006.044,rumah,O,553-557
000339-006,000339-006.045,milik,O,553-557
000339-006,000339-006.046,orang,O,553-557
000339-006,000339-006.047,Anshar.,O,553-557
000339-006,000339-006.048,Setiap,O,553-557
000339-006,000339-006.049,pagi,O,553-557
000339-006,000339-006.050,dan,O,553-557
000339-006,000339-006.051,sore,O,553-557
000339-006,000339-006.052,beliau,O,553-557
000339-006,000339-006.053,menjenguknya.,O,553-557
000339-006,000339-006.054,Dalam,O,553-557
000339-006,000339-006.055,riwayat,O,553-557
000339-006,000339-006.056,Ibnu,B_PERSON,553-557
000339-006,000339-006.057,Ishaq,I_PERSON,553-557
000339-006,000339-006.058,dari,O,553-557
000339-006,000339-006.059,Adi,B_PERSON,553-557
000339-006,000339-006.060,bin,I_PERSON,553-557
000339-006,000339-006.061,Hatim,I_PERSON,553-557
000339-006,000339-006.062,disebutkan,O,553-557
000339-006,000339-006.063,bahwa,O,553-557
000339-006,000339-006.064,Nabi,O,553-557
000339-006,000339-006.065,bertanya,O,553-557
000339-006,000339-006.066,"kepadanya,",O,553-557
000339-006,000339-006.067,"""Bukankah",O,553-557
000339-006,000339-006.068,dulu,O,553-557
000339-006,000339-006.069,engkau,O,553-557
000339-006,000339-006.070,termasuk,O,553-557
000339-006,000339-006.071,sekte,O,553-557
000339-006,000339-006.072,Rukusiyah?',O,553-557
000339-006,000339-006.073,Dia,O,553-557
000339-006,000339-006.074,"menjawab,",O,553-557
000339-006,000339-006.075,"""Begitulah.""",O,553-557
000339-006,000339-006.076,"""Bukankah",O,553-557
000339-006,000339-006.077,engkau,O,553-557
000339-006,000339-006.078,dulu,O,553-557
000339-006,000339-006.079,berada,O,553-557
000339-006,000339-006.080,di,O,553-557
000339-006,000339-006.081,tengah,O,553-557
000339-006,000339-006.082,kaummu,O,553-557
000339-006,000339-006.083,dengan,O,553-557
000339-006,000339-006.084,mengambil,O,553-557
000339-006,000339-006.085,seperempat,O,553-557
000339-006,000339-006.086,harta,O,553-557
000339-006,000339-006.087,rampasan,O,553-557
000339-006,000339-006.088,yang,O,553-557
000339-006,000339-006.089,"diperoleh?""",O,553-557
000339-006,000339-006.090,"""Begitulah,""",O,553-557
000339-006,000339-006.091,jawabnya.,O,553-557
000339-006,000339-006.092,"""Yang",O,553-557
000339-006,000339-006.093,seperti,O,553-557
000339-006,000339-006.094,itu,O,553-557
000339-006,000339-006.095,tidak,O,553-557
000339-006,000339-006.096,diperkenankan,O,553-557
000339-006,000339-006.097,dalam,O,553-557
000339-006,000339-006.098,"agamamu.""",O,553-557
000339-006,000339-006.099,"""Baiklah,",O,553-557
000339-006,000339-006.100,demi,O,553-557
000339-006,000339-006.101,"Allah.""",O,553-557
000339-006,000339-006.102,Adi,B_PERSON,553-557
000339-006,000339-006.103,bin,I_PERSON,553-557
000339-006,000339-006.104,Hatim,I_PERSON,553-557
000339-006,000339-006.105,"menuturkan,",O,553-557
000339-006,000339-006.106,"""Dengan",O,553-557
000339-006,000339-006.107,begitu,O,553-557
000339-006,000339-006.108,tahulah,O,553-557
000339-006,000339-006.109,aku,O,553-557
000339-006,000339-006.110,bahwa,O,553-557
000339-006,000339-006.111,memang,O,553-557
000339-006,000339-006.112,beliau,O,553-557
000339-006,000339-006.113,adalah,O,553-557
000339-006,000339-006.114,nabi,O,553-557
000339-006,000339-006.115,yang,O,553-557
000339-006,000339-006.116,"diutus,",O,553-557
000339-006,000339-006.117,bisa,O,553-557
000339-006,000339-006.118,mengetahui,O,553-557
000339-006,000339-006.119,apa,O,553-557
000339-006,000339-006.120,yang,O,553-557
000339-006,000339-006.121,sebenarnya,O,553-557
000339-006,000339-006.122,tidak,O,553-557
000339-006,000339-006.123,beliau,O,553-557
000339-006,000339-006.124,"ketahui.""",O,553-557
000339-006,000339-006.125,Dalam,O,553-557
000339-006,000339-006.126,riwayat,O,553-557
000339-006,000339-006.127,Ahmad,O,553-557
000339-006,000339-006.128,"disebutkan,",O,553-557
000339-006,000339-006.129,Nabi,O,553-557
000339-006,000339-006.130,"bersabda,",O,553-557
000339-006,000339-006.131,"""Wahai",O,553-557
000339-006,000339-006.132,"Adi,",O,553-557
000339-006,000339-006.133,masuklah,O,553-557
000339-006,000339-006.134,Islam,O,553-557
000339-006,000339-006.135,niscaya,O,553-557
000339-006,000339-006.136,engkau,O,553-557
000339-006,000339-006.137,akan,O,553-557
000339-006,000339-006.138,"selamat.""",O,553-557
000339-006,000339-006.139,"Kujawab,",O,553-557
000339-006,000339-006.140,"""Sesungguhnya",O,553-557
000339-006,000339-006.141,aku,O,553-557
000339-006,000339-006.142,sudah,O,553-557
000339-006,000339-006.143,memeluk,O,553-557
000339-006,000339-006.144,suatu,O,553-557
000339-006,000339-006.145,"agama.""",O,553-557
000339-006,000339-006.146,"""Aku",O,553-557
000339-006,000339-006.147,lebih,O,553-557
000339-006,000339-006.148,mengetahui,O,553-557
000339-006,000339-006.149,agamamu,O,553-557
000339-006,000339-006.150,daripada,O,553-557
000339-006,000339-006.151,dirimu,O,553-557
000339-006,000339-006.152,"sendiri,""",O,553-557
000339-006,000339-006.153,sabda,O,553-557
000339-006,000339-006.154,beliau.,O,553-557
000339-006,000339-006.155,"""Engkau",O,553-557
000339-006,000339-006.156,lebih,O,553-557
000339-006,000339-006.157,mengetahui,O,553-557
000339-006,000339-006.158,agamaku,O,553-557
000339-006,000339-006.159,daripada,O,553-557
000339-006,000339-006.160,diriku,O,553-557
000339-006,000339-006.161,"sendiri?""",O,553-557
000339-006,000339-006.162,"""Benar.",O,553-557
000339-006,000339-006.163,Bukankah,O,553-557
000339-006,000339-006.164,engkau,O,553-557
000339-006,000339-006.165,termasuk,O,553-557
000339-006,000339-006.166,sekte,O,553-557
000339-006,000339-006.167,Rukusiyah,O,553-557
000339-006,000339-006.168,dan,O,553-557
000339-006,000339-006.169,engkau,O,553-557
000339-006,000339-006.170,meng-,O,553-557
000339-006,000339-006.171,ambil,O,553-557
000339-006,000339-006.172,seperempat,O,553-557
000339-006,000339-006.173,bagian,O,553-557
000339-006,000339-006.174,dari,O,553-557
000339-006,000339-006.175,harta,O,553-557
000339-006,000339-006.176,rampasan,O,553-557
000339-006,000339-006.177,yang,O,553-557
000339-006,000339-006.178,diperoleh,O,553-557
000339-006,000339-006.179,"kaummu?""",O,553-557
000339-006,000339-006.180,"""Begitulah,""",O,553-557
000339-006,000339-006.181,jawabku.,O,553-557
000339-007,000339-007.001,Bukankah,O,553-557
000339-007,000339-007.002,engkau,O,553-557
000339-007,000339-007.003,termasuk,O,553-557
000339-007,000339-007.004,sekte,O,553-557
000339-007,000339-007.005,Rukusiyah,O,553-557
000339-007,000339-007.006,dan,O,553-557
000339-007,000339-007.007,engkau,O,553-557
000339-007,000339-007.008,meng-,O,553-557
000339-007,000339-007.009,ambil,O,553-557
000339-007,000339-007.010,seperempat,O,553-557
000339-007,000339-007.011,bagian,O,553-557
000339-007,000339-007.012,dari,O,553-557
000339-007,000339-007.013,harta,O,553-557
000339-007,000339-007.014,rampasan,O,553-557
000339-007,000339-007.015,yang,O,553-557
000339-007,000339-007.016,diperoleh,O,553-557
000339-007,000339-007.017,"kaummu?""",O,553-557
000339-007,000339-007.018,"""Begitulah,""",O,553-557
000339-007,000339-007.019,jawabku.,O,553-557
000339-007,000339-007.020,Beliau,O,553-557
000339-007,000339-007.021,"bersabda,",O,553-557
000339-007,000339-007.022,"""Yang",O,553-557
000339-007,000339-007.023,seperti,O,553-557
000339-007,000339-007.024,itu,O,553-557
000339-007,000339-007.025,sebenarnya,O,553-557
000339-007,000339-007.026,tidak,O,553-557
000339-007,000339-007.027,diperkenankan,O,553-557
000339-007,000339-007.028,dalam,O,553-557
000339-007,000339-007.029,"agamamu.""",O,553-557
000339-007,000339-007.030,Beliau,O,553-557
000339-007,000339-007.031,selalu,O,553-557
000339-007,000339-007.032,mengatakan,O,553-557
000339-007,000339-007.033,hal,O,553-557
000339-007,000339-007.034,ini,O,553-557
000339-007,000339-007.035,hingga,O,553-557
000339-007,000339-007.036,akhirnya,O,553-557
000339-007,000339-007.037,aku,O,553-557
000339-007,000339-007.038,tunduk,O,553-557
000339-007,000339-007.039,kepada,O,553-557
000339-007,000339-007.040,beliau,O,553-557
000339-007,000339-007.041,Al-Bukhari,O,553-557
000339-007,000339-007.042,meriwayatkan,O,553-557
000339-007,000339-007.043,dari,O,553-557
000339-007,000339-007.044,"Adi,",O,553-557
000339-007,000339-007.045,dia,O,553-557
000339-007,000339-007.046,"berkata,",O,553-557
000339-007,000339-007.047,Selagi,O,553-557
000339-007,000339-007.048,kami,O,553-557
000339-007,000339-007.049,sedang,O,553-557
000339-007,000339-007.050,berad,O,553-557
000339-007,000339-007.051,di,O,553-557
000339-007,000339-007.052,sisi,O,553-557
000339-007,000339-007.053,Nabi,O,553-557
000339-007,000339-007.054,",",O,553-557
000339-007,000339-007.055,tiba-tiba,O,553-557
000339-007,000339-007.056,muncul,O,553-557
000339-007,000339-007.057,seorang,O,553-557
000339-007,000339-007.058,laki-laki,O,553-557
000339-007,000339-007.059,yang,O,553-557
000339-007,000339-007.060,mengadukan,O,553-557
000339-007,000339-007.061,keadaannya,O,553-557
000339-007,000339-007.062,yang,O,553-557
000339-007,000339-007.063,miskin.,O,553-557
000339-007,000339-007.064,Tak,O,553-557
000339-007,000339-007.065,seberapa,O,553-557
000339-007,000339-007.066,lama,O,553-557
000339-007,000339-007.067,kemudian,O,553-557
000339-007,000339-007.068,ada,O,553-557
000339-007,000339-007.069,laki-laki,O,553-557
000339-007,000339-007.070,lain,O,553-557
000339-007,000339-007.071,yang,O,553-557
000339-007,000339-007.072,mengadu,O,553-557
000339-007,000339-007.073,bahwa,O,553-557
000339-007,000339-007.074,dia,O,553-557
000339-007,000339-007.075,habis,O,553-557
000339-007,000339-007.076,dirampok.,O,553-557
000339-007,000339-007.077,Beliau,O,553-557
000339-007,000339-007.078,"bersabda,",O,553-557
000339-007,000339-007.079,"""Wahai",O,553-557
000339-007,000339-007.080,"Adi,",O,553-557
000339-007,000339-007.081,apakah,O,553-557
000339-007,000339-007.082,engkau,O,553-557
000339-007,000339-007.083,sudah,O,553-557
000339-007,000339-007.084,tahu,O,553-557
000339-007,000339-007.085,Hirah?,O,553-557
000339-007,000339-007.086,Jika,O,553-557
000339-007,000339-007.087,umurmu,O,553-557
000339-007,000339-007.088,"panjang,",O,553-557
000339-007,000339-007.089,engkau,O,553-557
000339-007,000339-007.090,benar-benar,O,553-557
000339-007,000339-007.091,akan,O,553-557
000339-007,000339-007.092,melihat,O,553-557
000339-007,000339-007.093,seorang,O,553-557
000339-007,000339-007.094,wanita,O,553-557
000339-007,000339-007.095,yang,O,553-557
000339-007,000339-007.096,berada,O,553-557
000339-007,000339-007.097,di,O,553-557
000339-007,000339-007.098,dalam,O,553-557
000339-007,000339-007.099,"sekedup,",O,553-557
000339-007,000339-007.100,pergi,O,553-557
000339-007,000339-007.101,dari,O,553-557
000339-007,000339-007.102,Hirah,O,553-557
000339-007,000339-007.103,hingga,O,553-557
000339-007,000339-007.104,thawaf,O,553-557
000339-007,000339-007.105,di,O,553-557
000339-007,000339-007.106,Ka'bah.,B_LOCATION,553-557
000339-007,000339-007.107,Dia,O,553-557
000339-007,000339-007.108,tidak,O,553-557
000339-007,000339-007.109,takut,O,553-557
000339-007,000339-007.110,siapa,O,553-557
000339-007,000339-007.111,pun,O,553-557
000339-007,000339-007.112,kecuali,O,553-557
000339-007,000339-007.113,Allah,O,553-557
000339-007,000339-007.114,semata.,O,553-557
000339-007,000339-007.115,Jika,O,553-557
000339-007,000339-007.116,umurmu,O,553-557
000339-007,000339-007.117,"panjang,",O,553-557
000339-007,000339-007.118,engkau,O,553-557
000339-007,000339-007.119,benar-benar,O,553-557
000339-007,000339-007.120,akan,O,553-557
000339-007,000339-007.121,melihat,O,553-557
000339-007,000339-007.122,seseorang,O,553-557
000339-007,000339-007.123,yang,O,553-557
000339-007,000339-007.124,keluar,O,553-557
000339-007,000339-007.125,sambil,O,553-557
000339-007,000339-007.126,membawa,O,553-557
000339-007,000339-007.127,segenggam,O,553-557
000339-007,000339-007.128,emas,O,553-557
000339-007,000339-007.129,atau,O,553-557
000339-007,000339-007.130,"perak,",O,553-557
000339-007,000339-007.131,mencari,O,553-557
000339-007,000339-007.132,orang,O,553-557
000339-007,000339-007.133,yang,O,553-557
000339-007,000339-007.134,mau,O,553-557
000339-007,000339-007.135,menerima,O,553-557
000339-007,000339-007.136,emasnya,O,553-557
000339-007,000339-007.137,"itu,",O,553-557
000339-007,000339-007.138,dan,O,553-557
000339-007,000339-007.139,ternyata,O,553-557
000339-007,000339-007.140,dia,O,553-557
000339-007,000339-007.141,tidak,O,553-557
000339-007,000339-007.142,mendapatkan,O,553-557
000339-007,000339-007.143,orang,O,553-557
000339-007,000339-007.144,seperti,O,553-557
000339-007,000339-007.145,"itu.""",O,553-557
000339-007,000339-007.146,Di,O,553-557
000339-007,000339-007.147,akhir,O,553-557
000339-007,000339-007.148,hadits,O,553-557
000339-007,000339-007.149,ini,O,553-557
000339-007,000339-007.150,Adi,O,553-557
000339-007,000339-007.151,"berkata,",O,553-557
000339-007,000339-007.152,"""Aku",O,553-557
000339-007,000339-007.153,benar-benar,O,553-557
000339-007,000339-007.154,melihat,O,553-557
000339-007,000339-007.155,wanita,O,553-557
000339-007,000339-007.156,yang,O,553-557
000339-007,000339-007.157,naik,O,553-557
000339-007,000339-007.158,sekedup,O,553-557
000339-007,000339-007.159,dari,O,553-557
000339-007,000339-007.160,Hirah,O,553-557
000339-007,000339-007.161,hingga,O,553-557
000339-007,000339-007.162,dia,O,553-557
000339-007,000339-007.163,dapat,O,553-557
000339-007,000339-007.164,thawaf,O,553-557
000339-007,000339-007.165,di,O,553-557
000339-007,000339-007.166,"Ka'bah,",B_LOCATION,553-557
000339-007,000339-007.167,tidak,O,553-557
000339-007,000339-007.168,takut,O,553-557
000339-007,000339-007.169,seorang,O,553-557
000339-007,000339-007.170,pun,O,553-557
000339-007,000339-007.171,kecuali,O,553-557
000339-007,000339-007.172,kepada,O,553-557
000339-007,000339-007.173,Allah.,O,553-557
000339-007,000339-007.174,Aku,O,553-557
000339-007,000339-007.175,juga,O,553-557
000339-007,000339-007.176,termasuk,O,553-557
000339-007,000339-007.177,orang,O,553-557
000339-007,000339-007.178,yang,O,553-557
000339-007,000339-007.179,membuka,O,553-557
000339-007,000339-007.180,kunci,O,553-557
000339-007,000339-007.181,gudang,O,553-557
000339-007,000339-007.182,Kisra,B_PERSON,553-557
000339-007,000339-007.183,bin,I_PERSON,553-557
000339-007,000339-007.184,"Hurmuz.""",I_PERSON,553-557
000339-007,000339-007.185,Sebuah,O,553-557
000339-007,000339-007.186,benteng,O,553-557
000339-007,000339-007.187,tua,O,553-557
000339-007,000339-007.188,di,O,553-557
000339-007,000339-007.189,Dumatul,O,553-557
000339-007,000339-007.190,Jandal,O,553-557
000340-001,000340-001.001,Perang,O,558
000340-001,000340-001.002,penaklukkan,O,558
000340-001,000340-001.003,Makkah,B_LOCATION,558
000340-001,000340-001.004,merupakan,O,558
000340-001,000340-001.005,perang,O,558
000340-001,000340-001.006,y,O,558
000340-001,000340-001.007,ang,O,558
000340-001,000340-001.008,memisahkan,O,558
000340-001,000340-001.009,antara,O,558
000340-001,000340-001.010,yang,O,558
000340-001,000340-001.011,haq,O,558
000340-001,000340-001.012,dan,O,558
000340-001,000340-001.013,batil.,O,558
000340-001,000340-001.014,Sesudah,O,558
000340-001,000340-001.015,itu,O,558
000340-001,000340-001.016,tidak,O,558
000340-001,000340-001.017,ada,O,558
000340-001,000340-001.018,tempat,O,558
000340-001,000340-001.019,untuk,O,558
000340-001,000340-001.020,meragukan,O,558
000340-001,000340-001.021,dan,O,558
000340-001,000340-001.022,menyangsikan,O,558
000340-001,000340-001.023,risalah,O,558
000340-001,000340-001.024,Muhammad,B_PERSON,558
000340-001,000340-001.025,di,O,558
000340-001,000340-001.026,seluruh,O,558
000340-001,000340-001.027,Jazirah,B_LOCATION,558
000340-001,000340-001.028,Arab.,I_LOCATION,558
000340-001,000340-001.029,Oleh,O,558
000340-001,000340-001.030,karena,O,558
000340-001,000340-001.031,itu,O,558
000340-001,000340-001.032,perjalanan,O,558
000340-001,000340-001.033,bisa,O,558
000340-001,000340-001.034,berubah,O,558
000340-001,000340-001.035,total,O,558
000340-001,000340-001.036,setelah,O,558
000340-001,000340-001.037,itu,O,558
000340-001,000340-001.038,dan,O,558
000340-001,000340-001.039,semua,O,558
000340-001,000340-001.040,manusia,O,558
000340-001,000340-001.041,masuk,O,558
000340-001,000340-001.042,ke,O,558
000340-001,000340-001.043,dalam,O,558
000340-001,000340-001.044,agama,O,558
000340-001,000340-001.045,Allah,O,558
000340-001,000340-001.046,secara,O,558
000340-001,000340-001.047,berbondong-bondong.,O,558
000340-001,000340-001.048,Hal,O,558
000340-001,000340-001.049,ini,O,558
000340-001,000340-001.050,bisa,O,558
000340-001,000340-001.051,dilihat,O,558
000340-001,000340-001.052,dari,O,558
000340-001,000340-001.053,uraian,O,558
000340-001,000340-001.054,mengenai,O,558
000340-001,000340-001.055,kedatangan,O,558
000340-001,000340-001.056,berbagai,O,558
000340-001,000340-001.057,utusan,O,558
000340-001,000340-001.058,dan,O,558
000340-001,000340-001.059,jumlah,O,558
000340-001,000340-001.060,orang-orang,O,558
000340-001,000340-001.061,Muslim,O,558
000340-001,000340-001.062,yang,O,558
000340-001,000340-001.063,datang,O,558
000340-001,000340-001.064,sewaktu,O,558
000340-001,000340-001.065,haji,O,558
000340-001,000340-001.066,"wada',",O,558
000340-001,000340-001.067,yang,O,558
000340-001,000340-001.068,sekaligus,O,558
000340-001,000340-001.069,menandai,O,558
000340-001,000340-001.070,berakhirnya,O,558
000340-001,000340-001.071,kendala,O,558
000340-001,000340-001.072,"internal,",O,558
000340-001,000340-001.073,hingga,O,558
