chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence;source
000049-003;121-129;Abu Sufy;PERSON;513.0;521.0;0.99;pred
000049-003;121-129;Rasulullah;PERSON;1034.0;1044.0;0.99;pred
000049-003;121-129;Ka'bah;LOCATION;1100.0;1106.0;0.99;pred
000049-003;121-129;Abu Bakar Ash- Shiddiq;PERSON;1115.0;1137.0;0.99;pred
000049-003;121-129;Rasulullah;PERSON;1243.0;1253.0;0.99;pred
000049-003;121-129;Abu Bakar;PERSON;1291.0;1300.0;0.99;pred
000049-003;121-129;Abu Bakar;PERSON;1332.0;1341.0;0.99;pred
000049-005;121-129;Al-Hakam bin Abul Ash;PERSON;98.0;119.0;0.99;pred
000049-005;121-129;Ibnu Hisyam;PERSON;397.0;408.0;0.99;pred
000049-005;121-129;Uqbah bin Abu Mu'ith;PERSON;761.0;781.0;0.99;pred
000049-005;121-129;Abdullah bin Mas-ud;PERSON;812.0;831.0;0.99;pred
000049-005;121-129;Ka'bah;LOCATION;872.0;878.0;0.99;pred
000049-005;121-129;Abu Jahal;PERSON;889.0;898.0;0.99;pred
000049-005;121-129;Muhammad;PERSON;1131.0;1139.0;0.99;pred
000049-005;121-129;Uqbah bin Abu Mu'ith;PERSON;1196.0;1216.0;0.99;pred
000049-006;121-129;Rasulullah;PERSON;204.0;214.0;0.99;pred
000049-006;121-129;Abdullah bin Mas'ud;PERSON;610.0;629.0;0.99;pred
000049-006;121-129;Abu Jahal;PERSON;777.0;786.0;0.99;pred
000049-006;121-129;Utbah bin Rabi'ah;PERSON;797.0;814.0;0.99;pred
000049-006;121-129;Syaibah bin Rabi'ah;PERSON;815.0;834.0;0.99;pred
000049-006;121-129;Al-Walid bin Utbah;PERSON;836.0;854.0;0.99;pred
000049-006;121-129;Umayyah bin Khalaf;PERSON;856.0;874.0;0.99;pred
000049-006;121-129;Uqbah bin Abu Demi;PERSON;876.0;894.0;0.99;pred
000049-006;121-129;Rasulullah;PERSON;976.0;986.0;0.99;pred
000049-006;121-129;Umayyah bin Khalaf;PERSON;1045.0;1063.0;0.99;pred
000049-006;121-129;Rasulullah;PERSON;1072.0;1082.0;0.99;pred
000049-006;121-129;Ibnu Hisyam;PERSON;1172.0;1183.0;0.99;pred
000049-006;121-129;Rasulullah Shallallahu Alaihi wa Sallam;PERSON;1242.0;1281.0;0.99;pred
000049-006;121-129;Abdullah bin Mas'ud;PERSON;1320.0;1339.0;0.99;pred
000049-007;121-129;Umayyah bin Khalaf;PERSON;151.0;169.0;0.99;pred
000049-007;121-129;Ubay bin Khalaf;PERSON;171.0;186.0;0.99;pred
000049-007;121-129;Uqbah bin Abu Mu'ith;PERSON;212.0;232.0;0.99;pred
000049-007;121-129;Ubay bin Khalaf;PERSON;522.0;537.0;0.99;pred
000049-007;121-129;Al-Akhnas bin Syariq;PERSON;662.0;682.0;0.99;pred
000049-007;121-129;Rasulullah;PERSON;725.0;735.0;0.99;pred
000049-007;121-129;Abu Jahal;PERSON;1139.0;1148.0;0.99;pred
000049-008;121-129;Abu Jahal;PERSON;638.0;647.0;0.99;pred
000049-008;121-129;Rasulullah;PERSON;667.0;677.0;0.99;pred
000049-008;121-129;Masjidil Haram;LOCATION;729.0;743.0;0.99;pred
000049-008;121-129;Ibrahim;PERSON;797.0;804.0;0.99;pred
000049-008;121-129;Muhammad;PERSON;831.0;839.0;0.99;pred
000049-008;121-129;Abu Jahal;PERSON;908.0;917.0;0.99;pred
000049-008;121-129;Muhammad;PERSON;967.0;975.0;0.99;pred
000049-008;121-129;Abu Jahal;PERSON;1239.0;1248.0;0.99;pred
000049-008;121-129;Muhammad;PERSON;1415.0;1423.0;0.99;pred
000049-009;121-129;Abu Jahal;PERSON;192.0;201.0;0.99;pred
000049-009;121-129;Abu Hurairah;PERSON;281.0;293.0;0.99;pred
000049-009;121-129;Jahal;PERSON;314.0;319.0;0.99;pred
000049-009;121-129;Muhammad;PERSON;337.0;345.0;0.99;pred
000049-009;121-129;Abu Jahal;PERSON;532.0;541.0;0.99;pred
000049-009;121-129;Rasulullah;PERSON;560.0;570.0;0.99;pred
000049-009;121-129;Abul Hakam;PERSON;788.0;798.0;0.99;pred
000049-009;121-129;Rasulullah;PERSON;1105.0;1115.0;0.99;pred
000049-009;121-129;Abu Thalib;PERSON;1290.0;1300.0;0.99;pred
000049-009;121-129;Makkah;LOCATION;1346.0;1352.0;0.99;pred
000049-011;121-129;Makkah;LOCATION;236.0;242.0;0.99;pred
000049-011;121-129;Umayyah;PERSON;244.0;251.0;0.99;pred
000049-011;121-129;Bilal;PERSON;312.0;317.0;0.99;pred
000049-011;121-129;Muhammad;PERSON;411.0;419.0;0.99;pred
000049-011;121-129;Bilal;PERSON;452.0;457.0;0.99;pred
000049-011;121-129;Abu Bakar;PERSON;506.0;515.0;0.99;pred
000049-011;121-129;Bilal;PERSON;578.0;583.0;0.99;pred
000049-011;121-129;Abu Bakar;PERSON;590.0;599.0;0.99;pred
000049-011;121-129;Bilal;PERSON;608.0;613.0;0.99;pred
000049-011;121-129;Abu Bakar;PERSON;674.0;683.0;0.99;pred
000049-011;121-129;Ammar bin Yasir;PERSON;744.0;759.0;0.99;pred
000049-011;121-129;Abu Jahal;PERSON;854.0;863.0;0.99;pred
000049-011;121-129;Yasir;PERSON;1096.0;1101.0;0.99;pred
000049-011;121-129;Sumayyah;PERSON;1155.0;1163.0;0.99;pred
000049-011;121-129;Abu Jahal;PERSON;1172.0;1181.0;0.99;pred
000049-012;121-129;Muhammad;PERSON;273.0;281.0;0.99;pred
000049-012;121-129;Ammar;PERSON;381.0;386.0;0.99;pred
000049-012;121-129;Abu Fakihah;PERSON;738.0;749.0;0.99;pred
000049-012;121-129;Khabbab bin Al-Aratt;PERSON;862.0;882.0;0.99;pred
000049-012;121-129;Ummu Ammar binti Siba;PERSON;896.0;917.0;0.99;pred
000049-012;121-129;Ibnu Hisyam;PERSON;1329.0;1340.0;0.99;pred
000049-012;121-129;Ummu Ubais;PERSON;1427.0;1437.0;0.99;pred
000049-013;121-129;Ummu Ubais;PERSON;74.0;84.0;0.99;pred
000049-013;121-129;Umar bin Al-Khaththab;PERSON;347.0;368.0;0.99;pred
000049-013;121-129;Umar;PERSON;475.0;479.0;0.99;pred
000049-013;121-129;Abu Bakar;PERSON;553.0;562.0;0.99;pred
000049-013;121-129;Bilal;PERSON;665.0;670.0;0.99;pred
000049-013;121-129;Amir bin Fuhairah;PERSON;675.0;692.0;0.99;pred
000050-001;129-130;Rasulullah;PERSON;31.0;41.0;0.99;pred
000050-001;129-130;Sa'd bin Abi Waqqash;PERSON;858.0;878.0;0.99;pred
000050-001;129-130;Muhammad bin Abdul Wahhab;PERSON;1084.0;1109.0;0.99;pred
000050-001;129-130;Ibnu Hisyam;PERSON;1140.0;1151.0;0.99;pred
000051-003;130-133;Rasulullah;PERSON;0.0;10.0;0.99;pred
000051-003;130-133;An-Najasyi;PERSON;37.0;47.0;0.99;pred
000051-003;130-133;Habasyah;LOCATION;71.0;79.0;0.99;pred
000051-003;130-133;Habasyah;LOCATION;238.0;246.0;0.99;pred
000051-003;130-133;bulan Rajab;TIME;306.0;317.0;0.99;pred
000051-003;130-133;Habasyah;LOCATION;392.0;400.0;0.99;pred
000051-003;130-133;Utsman bin Affan;PERSON;479.0;495.0;0.99;pred
000051-003;130-133;Rasulullah;PERSON;552.0;562.0;0.99;pred
000051-003;130-133;Baitul-Haram;LOCATION;630.0;642.0;0.99;pred
000051-003;130-133;Ibrahim;PERSON;686.0;693.0;0.99;pred
000051-003;130-133;Habasyah;LOCATION;1036.0;1044.0;0.99;pred
000051-003;130-133;bulan Ramadhan;TIME;1314.0;1328.0;0.99;pred
000051-003;130-133;Masjidil Haram;LOCATION;1366.0;1380.0;0.99;pred
000051-004;130-133;bulan Ramadhan;TIME;5.0;19.0;0.99;pred
000051-004;130-133;Masjidil Haram;LOCATION;57.0;71.0;0.99;pred
000051-005;130-133;Rasulullah;PERSON;506.0;516.0;0.99;pred
000051-005;130-133;Habasyah;LOCATION;1101.0;1109.0;0.99;pred
000051-005;130-133;Makkah;LOCATION;1266.0;1272.0;0.99;pred
000051-005;130-133;bulan Syawwal;TIME;1278.0;1291.0;0.99;pred
000051-005;130-133;Makkah;LOCATION;1331.0;1337.0;0.99;pred
000052-002;133-137;Naj asyi;PERSON;514.0;522.0;0.99;pred
000052-002;133-137;Najasyi;PERSON;629.0;636.0;0.99;pred
000052-002;133-137;Najasyi;PERSON;831.0;838.0;0.99;pred
000052-002;133-137;Ja'far bin Abu Thalib;PERSON;1012.0;1033.0;0.99;pred
000052-004;133-137;Najasyi;PERSON;662.0;669.0;0.99;pred
000052-004;133-137;Maryam;PERSON;809.0;815.0;0.99;pred
000052-004;133-137;Najasyi;PERSON;829.0;836.0;0.99;pred
000052-004;133-137;Najasyi;PERSON;1005.0;1012.0;0.99;pred
000052-004;133-137;Isa;PERSON;1056.0;1059.0;0.99;pred
000052-004;133-137;Najasyi;PERSON;1255.0;1262.0;0.99;pred
000052-007;133-137;Amr bin Al-Ash;PERSON;28.0;42.0;0.99;pred
000052-007;133-137;Najasyi;PERSON;57.0;64.0;0.99;pred
000052-007;133-137;Perang Badr;EVENT;73.0;84.0;0.99;pred
000052-007;133-137;Najasyi;PERSON;188.0;195.0;0.99;pred
000052-007;133-137;Ibnu Ishaq;PERSON;278.0;288.0;0.99;pred
000052-007;133-137;Ibnu bisa;PERSON;407.0;416.0;0.99;pred
000052-007;133-137;Rasulullah;PERSON;620.0;630.0;0.99;pred
000052-007;133-137;Abu Thalib;PERSON;726.0;736.0;0.99;pred
000052-007;133-137;Abu Thalib;PERSON;814.0;824.0;0.99;pred
000053-001;137;Abu Thalib;PERSON;33.0;43.0;0.99;pred
000053-001;137;Abu Thalib;PERSON;81.0;91.0;0.99;pred
000053-001;137;Abu Thalib;PERSON;595.0;605.0;0.99;pred
000053-001;137;Rasulullah;PERSON;646.0;656.0;0.99;pred
000053-001;137;Rasulullah;PERSON;905.0;915.0;0.99;pred
000053-001;137;Abu Thalib;PERSON;1274.0;1284.0;0.99;pred
000053-001;137;Abu Thalib;PERSON;1351.0;1361.0;0.99;pred
000053-002;137;Abu Thalib;PERSON;21.0;31.0;0.99;pred
000053-002;137;Abu Thalib;PERSON;98.0;108.0;0.99;pred
000054-002;138;tahun;TIME;103.0;108.0;0.99;pred
000055-001;138-141;Abu Thalib;PERSON;100.0;110.0;0.99;pred
000055-001;138-141;Makkah;LOCATION;436.0;442.0;0.99;pred
000055-001;138-141;Hamzah bin Abdul Muththalib;PERSON;449.0;476.0;0.99;pred
000055-001;138-141;Umar bin Al-Khaththab;PERSON;481.0;502.0;0.99;pred
000055-001;138-141;Uthbah bin Abu Lahab;PERSON;547.0;567.0;0.99;pred
000055-001;138-141;Rasulullah;PERSON;576.0;586.0;0.99;pred
000055-001;138-141;Ibnu terbenam;PERSON;672.0;685.0;0.99;pred
000055-001;138-141;Utbah;PERSON;1007.0;1012.0;0.99;pred
000055-001;138-141;Syam;LOCATION;1022.0;1026.0;0.99;pred
000055-001;138-141;Syam;LOCATION;1115.0;1119.0;0.99;pred
000055-001;138-141;Utbah;PERSON;1209.0;1214.0;0.99;pred
000055-001;138-141;Muhammad;PERSON;1314.0;1322.0;0.99;pred
000055-002;138-141;Muhammad;PERSON;63.0;71.0;0.99;pred
000055-002;138-141;Muhammad;PERSON;118.0;126.0;0.99;pred
000055-002;138-141;Makkah;LOCATION;134.0;140.0;0.99;pred
000055-002;138-141;Syam;LOCATION;152.0;156.0;0.99;pred
000055-002;138-141;Utbah;PERSON;215.0;220.0;0.99;pred
000055-002;138-141;Ibnu Ishaq;PERSON;328.0;338.0;0.99;pred
000055-002;138-141;Abu Jahal;PERSON;390.0;399.0;0.99;pred
000055-002;138-141;Muhammad;PERSON;450.0;458.0;0.99;pred
000055-002;138-141;Abu Jahal;PERSON;940.0;949.0;0.99;pred
000055-002;138-141;Rasulullah;PERSON;1015.0;1025.0;0.99;pred
000055-002;138-141;Abu Jahal;PERSON;1074.0;1083.0;0.99;pred
000055-002;138-141;Abu Jahal;PERSON;1114.0;1123.0;0.99;pred
000055-002;138-141;Abu Jahal;PERSON;1372.0;1381.0;0.99;pred
000055-002;138-141;Abul Hakam;PERSON;1420.0;1430.0;0.99;pred
000055-003;138-141;Abu Jahal;PERSON;30.0;39.0;0.99;pred
000055-003;138-141;Abul Hakam;PERSON;78.0;88.0;0.99;pred
000055-003;138-141;Ibnu Ishaq;PERSON;524.0;534.0;0.99;pred
000055-003;138-141;Rasulullah;PERSON;547.0;557.0;0.99;pred
000055-003;138-141;Jibril;PERSON;575.0;581.0;0.99;pred
000055-003;138-141;Jibril;PERSON;620.0;626.0;0.99;pred
000055-003;138-141;Abu Jahal;PERSON;677.0;686.0;0.99;pred
000055-003;138-141;Rasulullah;PERSON;696.0;706.0;0.99;pred
000055-003;138-141;Hamzah;PERSON;729.0;735.0;0.99;pred
000055-003;138-141;Rasulullah;PERSON;849.0;859.0;0.99;pred
000055-003;138-141;Ibnu Ishaq;PERSON;911.0;921.0;0.99;pred
000055-003;138-141;Abdullah bin Amru bin Al-Ash;PERSON;940.0;968.0;0.99;pred
000055-003;138-141;Hijir;LOCATION;1031.0;1036.0;0.99;pred
000055-003;138-141;Rasulullah;PERSON;1058.0;1068.0;0.99;pred
000055-003;138-141;Hajar Aswad;LOCATION;1343.0;1354.0;0.99;pred
000055-003;138-141;Ka'bah;LOCATION;1438.0;1444.0;0.99;pred
000055-004;138-141;Ka'bah;LOCATION;66.0;72.0;0.99;pred
000055-004;138-141;Abu Al-Qasim;PERSON;888.0;900.0;0.99;pred
000055-004;138-141;Abu Bakar;PERSON;1143.0;1152.0;0.99;pred
000055-004;138-141;Ibnu Ibnu Amru;PERSON;1351.0;1365.0;0.99;pred
000055-005;138-141;Ibnu Ibnu Amru;PERSON;14.0;28.0;0.99;pred
000055-005;138-141;Urwah bin Az-Zubair;PERSON;143.0;162.0;0.99;pred
000055-005;138-141;Ibnu Amru bin Al-Ash;PERSON;197.0;217.0;0.99;pred
000055-005;138-141;Ka'bah;LOCATION;344.0;350.0;0.99;pred
000055-005;138-141;Uqbah bin Abu Mu'aith;PERSON;369.0;390.0;0.99;pred
000055-005;138-141;Abu Bakar;PERSON;495.0;504.0;0.99;pred
000056-002;141-142;Abu Jahal;PERSON;56.0;65.0;0.99;pred
000056-002;141-142;Abu Jahal;PERSON;231.0;240.0;0.99;pred
000056-002;141-142;Abu Jahal;PERSON;335.0;344.0;0.99;pred
000056-002;141-142;Hamzah;PERSON;428.0;434.0;0.99;pred
000056-002;141-142;Abu Ammarah;PERSON;449.0;460.0;0.99;pred
000057-001;142-148;Umar bin Al-Khaththab;PERSON;172.0;193.0;0.99;pred
000057-001;142-148;bulan Dzul Hijjah;TIME;216.0;233.0;0.99;pred
000057-001;142-148;Hamzah bin Abdul Muththalib;PERSON;303.0;330.0;0.99;pred
000057-001;142-148;Ibnu Umar;PERSON;424.0;433.0;0.99;pred
000057-001;142-148;Ibnu Mas'ud;PERSON;479.0;490.0;0.99;pred
000057-001;142-148;Umar bin Al-Kaththab;PERSON;631.0;651.0;0.99;pred
000057-001;142-148;Abu Jahal bin Hisyam;PERSON;664.0;684.0;0.99;pred
000057-001;142-148;Umar bin Kaththab;PERSON;736.0;753.0;0.99;pred
000057-001;142-148;Umar;PERSON;1047.0;1051.0;0.99;pred
000057-002;142-148;Umar;PERSON;559.0;563.0;0.99;pred
000057-002;142-148;Muhammad;PERSON;643.0;651.0;0.99;pred
000057-002;142-148;Baitul-Haram;LOCATION;819.0;831.0;0.99;pred
000057-002;142-148;Ka'bah;LOCATION;859.0;865.0;0.99;pred
000057-002;142-148;Ibnu Hisyam;PERSON;950.0;961.0;0.99;pred
000057-002;142-148;Umar;PERSON;1076.0;1080.0;0.99;pred
000057-003;142-148;Umar;PERSON;391.0;395.0;0.99;pred
000057-003;142-148;Umar;PERSON;696.0;700.0;0.99;pred
000057-003;142-148;Umar bin Al-Khaththab;PERSON;815.0;836.0;0.99;pred
000057-003;142-148;Rasulullah;PERSON;1244.0;1254.0;0.99;pred
000057-005;142-148;Umar;PERSON;134.0;138.0;0.99;pred
000057-005;142-148;Khabbab bin Al-Art;PERSON;223.0;241.0;0.99;pred
000057-005;142-148;Umar;PERSON;384.0;388.0;0.99;pred
000057-005;142-148;Umar;PERSON;532.0;536.0;0.99;pred
000057-005;142-148;Umar;PERSON;667.0;671.0;0.99;pred
000057-005;142-148;Umar;PERSON;808.0;812.0;0.99;pred
000057-005;142-148;umar;PERSON;821.0;825.0;0.99;pred
000057-005;142-148;Umar;PERSON;920.0;924.0;0.99;pred
000057-005;142-148;Umar;PERSON;1058.0;1062.0;0.99;pred
000057-005;142-148;Ibnu Ishaq;PERSON;1123.0;1133.0;0.99;pred
000057-005;142-148;Umar;PERSON;1135.0;1139.0;0.99;pred
000057-005;142-148;Umar;PERSON;1180.0;1184.0;0.99;pred
000057-005;142-148;Muhammad;PERSON;1338.0;1346.0;0.99;pred
000057-005;142-148;Umar;PERSON;1368.0;1372.0;0.99;pred
000057-008;142-148;Abu Jahal;PERSON;7.0;16.0;0.99;pred
000057-008;142-148;Muhammad;PERSON;234.0;242.0;0.99;pred
000057-008;142-148;Ibnul Jauzi;PERSON;415.0;426.0;0.99;pred
000057-008;142-148;Umar;PERSON;445.0;449.0;0.99;pred
000057-008;142-148;Al-Ashy bin Hasyim;PERSON;612.0;630.0;0.99;pred
000057-008;142-148;Abu Jahal;PERSON;776.0;785.0;0.99;pred
000057-008;142-148;Ibnu Hisyam;PERSON;849.0;860.0;0.99;pred
000057-008;142-148;Ibnul Jauzi;PERSON;865.0;876.0;0.99;pred
000057-008;142-148;Umar;PERSON;919.0;923.0;0.99;pred
000057-008;142-148;Jamil bin Ma'mar;PERSON;952.0;968.0;0.99;pred
000057-008;142-148;Ibnul Khaththab;PERSON;1062.0;1077.0;0.99;pred
000057-008;142-148;Umar;PERSON;1103.0;1107.0;0.99;pred
000057-008;142-148;Umar;PERSON;1215.0;1219.0;0.99;pred
000057-008;142-148;Umar;PERSON;1321.0;1325.0;0.99;pred
000057-008;142-148;Umar;PERSON;1397.0;1401.0;0.99;pred
000057-010;142-148;Ibnu Abbas;PERSON;96.0;106.0;0.99;pred
000057-010;142-148;Umar bin Al-Khaththab;PERSON;142.0;163.0;0.99;pred
000057-010;142-148;Hamzah;PERSON;221.0;227.0;0.99;pred
000057-010;142-148;Rasulullah;PERSON;417.0;427.0;0.99;pred
000057-010;142-148;Umar;PERSON;669.0;673.0;0.99;pred
000057-010;142-148;Hamzah;PERSON;833.0;839.0;0.99;pred
000057-010;142-148;Hamzah;PERSON;875.0;881.0;0.99;pred
000057-010;142-148;Masjidil Haram;LOCATION;963.0;977.0;0.99;pred
000057-010;142-148;Hamzah;PERSON;1053.0;1059.0;0.99;pred
000057-010;142-148;Umar;PERSON;1222.0;1226.0;0.99;pred
000057-010;142-148;Umar;PERSON;1297.0;1301.0;0.99;pred
000057-010;142-148;Umar;PERSON;1325.0;1329.0;0.99;pred
000057-011;142-148;Umar;PERSON;90.0;94.0;0.99;pred
000057-011;142-148;Rasulullah;PERSON;174.0;184.0;0.99;pred
000057-011;142-148;Ibnu Mas'ud;PERSON;243.0;254.0;0.99;pred
000057-011;142-148;Ka'bah;LOCATION;321.0;327.0;0.99;pred
000057-011;142-148;Umar;PERSON;335.0;339.0;0.99;pred
000057-011;142-148;Shuhaib bin Sinar;PERSON;351.0;368.0;0.99;pred
000057-011;142-148;Umar;PERSON;401.0;405.0;0.99;pred
000057-011;142-148;Baitul-Haram;LOCATION;545.0;557.0;0.99;pred
000057-011;142-148;Ka'bah;LOCATION;580.0;586.0;0.99;pred
000057-011;142-148;Abdullah bin Mas'ud;PERSON;682.0;701.0;0.99;pred
000058-002;148-150;Umar bin Al-Khaththab;PERSON;11.0;32.0;0.99;pred
000058-002;148-150;Umar bin Al-Khaththab;PERSON;75.0;96.0;0.99;pred
000058-002;148-150;Utbah;PERSON;109.0;114.0;0.99;pred
000058-002;148-150;Abul Walid;PERSON;741.0;751.0;0.99;pred
000058-003;148-150;Utbah;PERSON;268.0;273.0;0.99;pred
000058-003;148-150;Rasulullah;PERSON;293.0;303.0;0.99;pred
000058-003;148-150;Abul Walid;PERSON;385.0;395.0;0.99;pred
000058-003;148-150;Utbah;PERSON;410.0;415.0;0.99;pred
000058-003;148-150;Abul Walid;PERSON;442.0;452.0;0.99;pred
000058-003;148-150;Utbah;PERSON;1081.0;1086.0;0.99;pred
000058-003;148-150;Abul Walid;PERSON;1207.0;1217.0;0.99;pred
000058-004;148-150;Abul Walid;PERSON;33.0;43.0;0.99;pred
000058-004;148-150;Utbah;PERSON;138.0;143.0;0.99;pred
000058-004;148-150;Abul Walid;PERSON;249.0;259.0;0.99;pred
000058-004;148-150;Abul Walid;PERSON;347.0;357.0;0.99;pred
000058-004;148-150;Abul Walid;PERSON;1138.0;1148.0;0.99;pred
000059-001;150-151;Abu Thalib;PERSON;65.0;75.0;0.99;pred
000059-001;150-151;Ibnu Hisyam;PERSON;168.0;179.0;0.99;pred
000059-001;150-151;Ammarah bin Al-Walid;PERSON;392.0;412.0;0.99;pred
000059-001;150-151;Abu Jahal;PERSON;428.0;437.0;0.99;pred
000059-001;150-151;Uqbah bin Abu Mu'ith;PERSON;521.0;541.0;0.99;pred
000059-001;150-151;Abu Thalib;PERSON;649.0;659.0;0.99;pred
000059-001;150-151;Hamzah;PERSON;884.0;890.0;0.99;pred
000059-001;150-151;Umar;PERSON;896.0;900.0;0.99;pred
000059-001;150-151;Abu Thalib;PERSON;976.0;986.0;0.99;pred
000059-001;150-151;Rasulullah;PERSON;1058.0;1068.0;0.99;pred
000059-001;150-151;Abu Thalib;PERSON;1288.0;1298.0;0.99;pred
000059-002;150-151;Abu Lahab;PERSON;320.0;329.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;23.0;32.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;229.0;238.0;0.99;pred
000095-001;221-223;bulan Shafar;TIME;454.0;466.0;0.99;pred
000095-001;221-223;bulan Muharram;TIME;536.0;550.0;0.99;pred
000095-001;221-223;bulan Shafar;TIME;629.0;641.0;0.99;pred
000095-001;221-223;bulan Muharram;TIME;904.0;918.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;953.0;962.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;1115.0;1124.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;1149.0;1158.0;0.99;pred
000095-001;221-223;Rasulullah;PERSON;1257.0;1267.0;0.99;pred
000095-001;221-223;Abu Bakar;PERSON;1357.0;1366.0;0.99;pred
000115-002;266;Rasulullah;PERSON;17.0;27.0;0.99;pred
000115-002;266;Badr;LOCATION;480.0;484.0;0.99;pred
000115-002;266;Madinah;LOCATION;540.0;547.0;0.99;pred
000116-001;267;Rasulullah;PERSON;0.0;10.0;0.99;pred
000116-001;267;Zubair bin Al-Awwam;PERSON;288.0;307.0;0.99;pred
000116-001;267;Al-Miqdad bin Al-Aswad;PERSON;328.0;350.0;0.99;pred
000116-001;267;Rasulullah;PERSON;440.0;450.0;0.99;pred
000116-001;267;Ali bin Abu Thalib;PERSON;476.0;494.0;0.99;pred
000116-001;267;Martsad bin Abu Martsad;PERSON;499.0;522.0;0.99;pred
000116-001;267;Ibnu Ummi;PERSON;552.0;561.0;0.99;pred
000116-001;267;Madinah;LOCATION;593.0;600.0;0.99;pred
000116-001;267;Ibnu Ummu Maktum;PERSON;644.0;660.0;0.99;pred
000116-001;267;Madinah;LOCATION;713.0;720.0;0.99;pred
000116-001;267;Abu Lubabah bin Abdul Mudzir;PERSON;735.0;763.0;0.99;pred
000116-001;267;Ibnu Maktum;PERSON;796.0;807.0;0.99;pred
000116-001;267;Abu Lubabah;PERSON;815.0;826.0;0.99;pred
000116-001;267;Mush ab bin Umair;PERSON;891.0;908.0;0.99;pred
000116-001;267;Ali bin Abu Thalib;PERSON;1044.0;1062.0;0.99;pred
000116-001;267;Sa'd bin Mu'adz;PERSON;1117.0;1132.0;0.99;pred
000116-001;267;Az-Zubair bin Al-Awwam;PERSON;1171.0;1193.0;0.99;pred
000116-001;267;Al-Miqdad bin Amr;PERSON;1228.0;1245.0;0.99;pred
000116-001;267;Qais bin Sha'sha'ah;PERSON;1354.0;1373.0;0.99;pred
000117-001;267;Rasulullah;PERSON;30.0;40.0;0.99;pred
000117-001;267;Madinah;LOCATION;64.0;71.0;0.99;pred
000117-001;267;Makkah;LOCATION;130.0;136.0;0.99;pred
000117-001;267;Makkah;LOCATION;273.0;279.0;0.99;pred
000117-001;267;Badr;LOCATION;332.0;336.0;0.99;pred
000117-001;267;Basbas bin Amr;PERSON;406.0;420.0;0.99;pred
000117-001;267;Adi bin Abu Az-Za'ba;PERSON;425.0;445.0;0.99;pred
000117-001;267;Badr;LOCATION;473.0;477.0;0.99;pred
000119-002;268-269;Suraqah bin Malik bin Ju'stum;PERSON;77.0;106.0;0.99;pred
000120-001;269;Rasulullah;PERSON;303.0;313.0;0.99;pred
000120-001;269;Rasulullah;PERSON;463.0;473.0;0.99;pred
000120-001;269;Badr;LOCATION;605.0;609.0;0.99;pred
000120-001;269;Abu Sufyan;PERSON;688.0;698.0;0.99;pred
000121-001;269-270;Abu Sufyan;PERSON;24.0;34.0;0.99;pred
000121-001;269-270;Makkah;LOCATION;82.0;88.0;0.99;pred
000121-001;269-270;Badr;LOCATION;194.0;198.0;0.99;pred
000121-001;269-270;Majdi bin Amr;PERSON;247.0;260.0;0.99;pred
000121-001;269-270;Madinah;LOCATION;285.0;292.0;0.99;pred
000121-001;269-270;Abu Sufyan;PERSON;490.0;500.0;0.99;pred
000121-001;269-270;Yatsrib;LOCATION;708.0;715.0;0.99;pred
000121-001;269-270;Badr;LOCATION;884.0;888.0;0.99;pred
000121-001;269-270;Abu Sufyan;PERSON;937.0;947.0;0.99;pred
000121-001;269-270;Madinah;LOCATION;983.0;990.0;0.99;pred
000121-001;269-270;Makkah;LOCATION;1022.0;1028.0;0.99;pred
000124-001;271-273;Rasulullah;PERSON;71.0;81.0;0.99;pred
000124-001;271-273;Abu Bakar;PERSON;875.0;884.0;0.99;pred
000124-001;271-273;Umar bin Al-Khaththab;PERSON;889.0;910.0;0.99;pred
000124-001;271-273;Al-Miqdad bin Amr;PERSON;974.0;991.0;0.99;pred
000124-001;271-273;Rasulullah;PERSON;1023.0;1033.0;0.99;pred
000124-001;271-273;Musa;PERSON;1211.0;1215.0;0.99;pred
000124-003;271-273;Rasulullah;PERSON;91.0;101.0;0.99;pred
000124-003;271-273;Sa'd bin Mu'adz;PERSON;673.0;688.0;0.99;pred
000124-003;271-273;Rasulullah;PERSON;704.0;714.0;0.99;pred
000124-004;271-273;Rasulullah;PERSON;239.0;249.0;0.99;pred
000124-004;271-273;Sa'd;PERSON;291.0;295.0;0.99;pred
000124-004;271-273;Rasulullah;PERSON;553.0;563.0;0.99;pred
000124-004;271-273;Badr;LOCATION;864.0;868.0;0.99;pred
000125-001;273-274;Abu Bakar Ash-Shiddiq;PERSON;97.0;118.0;0.99;pred
000125-001;273-274;Makkah;LOCATION;176.0;182.0;0.99;pred
000125-001;273-274;Muhammad;PERSON;302.0;310.0;0.99;pred
000125-001;273-274;Muhammad;PERSON;696.0;704.0;0.99;pred
000125-001;273-274;Madinah;LOCATION;865.0;872.0;0.99;pred
000125-001;273-274;Makkah;LOCATION;1046.0;1052.0;0.99;pred
000125-001;273-274;Irak;LOCATION;1310.0;1314.0;0.99;pred
000126-002;274-275;Uthbah;PERSON;719.0;725.0;0.99;pred
